x [px], y [px], t [s], nPhotons [1], PSD value, t_relToExtTrigger [s]
 176.92,   29.39, 3.340076359375e-01, 236.0, 5.300052768141e-01, nan
 215.42,   16.76, 3.340187093750e-01,   7.0, 8.299798973214e-02, nan
 224.48,   18.49, 3.340210656250e-01,   4.0, 7.124490039062e-02, nan
 224.00,   19.35, 3.340341468750e-01,   2.0, 4.547421015625e-02, nan
 248.52,    9.97, 3.340767171875e-01,  46.0, 9.944061423234e-02, nan
 246.87,    7.26, 3.340886937500e-01,   9.0, 8.398270416667e-02, nan
 228.52,   11.64, 3.340985921875e-01,   3.0, 8.778389322917e-02, nan
 247.76,    3.88, 3.348229437500e-01,  11.0, 8.181971448864e-02, nan
 245.52,  101.43, 3.350901968750e-01, 154.0, 1.562550364854e-01, nan
 235.14,   88.82, 3.350904578125e-01,   5.0, 5.214333687500e-02, nan
 231.48,  110.20, 3.351099187500e-01,  12.0, 5.297113294271e-02, nan
 239.51,  101.62, 3.351771031250e-01,   3.0, 3.966930052083e-02, nan
 239.92,   85.95, 3.351883937500e-01,   2.0, 4.416334062500e-02, nan
  65.10,   18.66, 3.357639687500e-01,   2.0, 4.832178906250e-02, nan
  95.75,  152.88, 3.386140093750e-01,  67.0, 3.488369347481e-01, nan
  82.45,  198.34, 3.386146968750e-01,   4.0, 6.557478710937e-02, nan
 160.59,   63.36, 3.458861281250e-01, 223.0, 7.140837869325e-01, nan
  75.07,  136.16, 3.462670796875e-01,   3.0, 6.721945468750e-02, nan
  61.92,  176.58, 3.475992078125e-01,   3.0, 7.213627187500e-02, nan
 109.74,  188.44, 3.500483781250e-01,   2.0, 4.372602109375e-02, nan
  75.57,  182.96, 3.507744968750e-01,   2.0, 4.726994375000e-02, nan
 214.24,  223.95, 3.542555500000e-01,   2.0, 1.476562500047e-07, nan
 238.23,  241.46, 3.542778734375e-01,  15.0, 1.176213261458e-01, nan
 148.05,   12.21, 3.575339546875e-01,   6.0, 8.143600260417e-02, nan
 135.23,  135.42, 3.598000609375e-01,  77.0, 2.083755764407e-01, nan
  20.14,   99.10, 3.603438609375e-01,   2.0, 3.744424062500e-02, nan
  22.00,   84.39, 3.603460671875e-01,   5.0, 4.494386156250e-02, nan
  93.30,  205.13, 3.617382359375e-01,   4.0, 9.298378750000e-02, nan
  79.93,  228.80, 3.666289921875e-01,  10.0, 1.060051704687e-01, nan
 119.01,  140.71, 3.684066468750e-01,   3.0, 1.500893958333e-02, nan
 102.63,  160.78, 3.684121250000e-01,   5.0, 1.019925796875e-01, nan
 108.43,  155.21, 3.684146718750e-01,   2.0, 5.430379687500e-03, nan
 138.86,  157.90, 3.684221640625e-01,   2.0, 1.166499609375e-02, nan
 116.97,  195.40, 3.685096109375e-01,   2.0, 4.950021953125e-02, nan
  89.96,   85.94, 3.685904828125e-01, 109.0, 2.493649027236e-01, nan
 129.45,   46.04, 3.701996328125e-01,  94.0, 4.229590090592e-01, nan
 136.15,   38.47, 3.717425828125e-01,   8.0, 8.580546777344e-02, nan
 105.19,  137.02, 3.720422109375e-01,  61.0, 2.880787550973e-01, nan
   4.63,   64.75, 3.730465671875e-01,   2.0, 2.240164062500e-04, nan
  25.99,   68.04, 3.731901390625e-01,   3.0, 7.106518281250e-02, nan
 100.15,  154.88, 3.792070578125e-01,   2.0, 2.399765625000e-05, nan
 105.46,  127.44, 3.792516531250e-01,  10.0, 8.882700406250e-02, nan
  94.24,   46.19, 3.794487343750e-01,  75.0, 2.890189652917e-01, nan
  96.95,  171.26, 3.797197843750e-01,   2.0, 4.422716718750e-02, nan
  11.89,  178.34, 3.819384390625e-01,  70.0, 8.585490089286e-03, nan
  18.31,  172.27, 3.819404078125e-01,   6.0, 1.391460937500e-03, nan
  18.39,  157.41, 3.819435000000e-01,   3.0, 9.519331250000e-03, nan
  -0.21,  181.03, 3.819436468750e-01,  10.0, 1.477336015625e-02, nan
  35.52,   -6.55, 3.820895156250e-01,   2.0, 7.581661718750e-03, nan
 141.37,  237.34, 3.829175078125e-01,   2.0, 1.526633984375e-02, nan
  87.09,  231.23, 3.834864531250e-01,   3.0, 4.360684218750e-02, nan
  90.62,  224.25, 3.834881671875e-01,   2.0, 4.339237500000e-02, nan
 198.87,  150.07, 3.878570765625e-01,  33.0, 1.356476671875e-01, nan
 174.25,  171.25, 3.878865671875e-01,  15.0, 3.921110416667e-02, nan
 253.95,   78.13, 3.890271281250e-01,   2.0, 1.002906953125e-02, nan
 215.95,   55.94, 3.898099187500e-01,   6.0, 9.471457604167e-02, nan
 241.04,   54.36, 3.898737093750e-01,  87.0, 3.077146420977e-01, nan
  23.94,  206.29, 3.935762734375e-01,   1.0, 0.000000000000e+00, nan
 236.68,  117.09, 3.941101843750e-01,   3.0, 3.489583333220e-07, nan
 230.97,  117.33, 3.941104734375e-01,   2.0, 1.045999765625e-02, nan
  -1.46,  193.05, 3.974834515625e-01,   2.0, 2.164062500004e-06, nan
 138.68,  143.75, 3.990554437500e-01,  19.0, 1.582405702303e-01, nan
 226.87,   39.13, 4.013838250000e-01,   3.0, 5.718657760417e-02, nan
 183.11,   63.95, 4.076991468750e-01,   2.0, 4.524530703125e-02, nan
 116.70,  209.26, 4.095070546875e-01,   2.0, 3.423432343750e-02, nan
 197.90,    4.66, 4.147601281250e-01,   2.0, 1.080595937500e-02, nan
 100.43,   86.71, 4.153181921875e-01, 147.0, 2.949784597577e-01, nan
  69.71,   63.77, 4.153254890625e-01,  12.0, 7.292438020833e-02, nan
  63.33,   80.13, 4.153270218750e-01,   4.0, 8.183424218750e-02, nan
  75.93,   85.85, 4.153299671875e-01,   2.0, 4.797710937500e-04, nan
 222.03,  156.29, 4.171309468750e-01, 148.0, 5.255593080342e-01, nan
 174.72,  145.91, 4.181031812500e-01,   8.0, 9.002337050781e-02, nan
 196.19,   24.98, 4.187704796875e-01,   3.0, 6.582693750000e-02, nan
 232.22,  232.47, 4.190416328125e-01,   2.0, 3.476280859375e-02, nan
  68.27,   56.38, 4.198040984375e-01,   7.0, 6.824364330357e-02, nan
  77.08,   15.11, 4.213386484375e-01,   2.0, 9.484218750000e-05, nan
  32.86,   12.50, 4.218814781250e-01,  45.0, 1.349082681250e-01, nan
 241.55,   -4.52, 4.227064109375e-01,   2.0, 1.333929687500e-04, nan
  98.40,   52.01, 4.239821937500e-01,   2.0, 4.373478359375e-02, nan
  88.22,   68.12, 4.239834765625e-01,   7.0, 9.164921227679e-02, nan
 189.35,  214.23, 4.256212406250e-01,  10.0, 1.106472801562e-01, nan
 193.51,   36.67, 4.282611125000e-01,   6.0, 7.436809739583e-02, nan
 186.74,  177.62, 4.284444406250e-01,   1.0, 0.000000000000e+00, nan
 155.84,   65.39, 4.294014828125e-01,   2.0, 1.364062500009e-06, nan
 142.79,   76.54, 4.298805312500e-01,   2.0, 3.022625000000e-04, nan
 237.52,  158.77, 4.325223765625e-01, 124.0, 1.030307772303e-01, nan
 230.01,  170.06, 4.325560015625e-01,   7.0, 8.926887834821e-02, nan
 243.11,  162.53, 4.325983562500e-01, 199.0, 4.523708370917e-01, nan
 238.16,  163.11, 4.326214671875e-01,   9.0, 9.143535590278e-02, nan
 238.51,  172.40, 4.327154500000e-01,   2.0, 4.171813359375e-02, nan
 201.55,   31.16, 4.433541500000e-01,   2.0, 3.707538359375e-02, nan
 240.70,  248.56, 4.435760906250e-01,   8.0, 3.415534375000e-02, nan
  52.02,  207.72, 4.453121000000e-01,   5.0, 6.851124468750e-02, nan
   4.13,  205.48, 4.454164265625e-01,  76.0, 2.128839610197e-01, nan
 155.29,  132.48, 4.464371750000e-01,   3.0, 7.531702187500e-02, nan
 208.02,  238.05, 4.464673156250e-01,  57.0, 2.449137249726e-01, nan
  72.95,   78.20, 4.523346109375e-01,   2.0, 4.984030000000e-02, nan
 144.66,   97.97, 4.530650968750e-01,   7.0, 8.253718303571e-02, nan
 175.45,   36.86, 4.568338421875e-01,   7.0, 1.557766638393e-01, nan
  35.69,  109.84, 4.569151359375e-01,  11.0, 9.734093025568e-02, nan
  44.18,  126.25, 4.569455390625e-01, 121.0, 2.115939395532e-01, nan
  96.80,   98.19, 4.587497187500e-01,  17.0, 2.392662872243e-01, nan
 227.56,  199.47, 4.597788843750e-01,  14.0, 1.282073322545e-01, nan
 169.95,  228.48, 4.613065937500e-01,   4.0, 6.873771679687e-02, nan
 216.89,  226.90, 4.631173250000e-01,  13.0, 2.315638575721e-01, nan
 108.88,  104.29, 4.633054359375e-01,  37.0, 1.196436848818e-01, nan
 123.21,  100.89, 4.633148375000e-01,   6.0, 4.350052473958e-02, nan
 108.70,  115.97, 4.633170843750e-01,   3.0, 3.257284895833e-03, nan
 115.25,   46.15, 4.688848093750e-01,   2.0, 2.104389453125e-02, nan
 119.18,   60.75, 4.726181046875e-01,   4.0, 2.026582851563e-02, nan
 136.84,  194.95, 4.745161843750e-01,  22.0, 1.280539342330e-01, nan
 153.10,  206.69, 4.745452531250e-01,  20.0, 1.574979639844e-01, nan
 146.46,  182.59, 4.745526484375e-01,   5.0, 9.587265687500e-02, nan
  57.60,   50.38, 4.766629640625e-01,   9.0, 1.970762748264e-01, nan
 105.71,    3.23, 4.794461156250e-01,  69.0, 1.091271760870e-01, nan
 153.29,   93.55, 4.800762265625e-01, 163.0, 6.624154790836e-01, nan
 232.38,  252.34, 4.809348765625e-01,   3.0, 5.507380208333e-04, nan
  19.07,  101.89, 4.834474906250e-01,   4.0, 7.398794960938e-02, nan
 254.00,   36.89, 4.838901812500e-01,   4.0, 3.725060468750e-02, nan
 229.71,   71.35, 4.848368734375e-01,  66.0, 2.796075661222e-01, nan
  60.16,   12.51, 4.881685671875e-01,  21.0, 2.236376711310e-01, nan
 111.02,   99.87, 4.914748796875e-01,   3.0, 6.661661875000e-02, nan
 137.51,  149.35, 4.935709078125e-01,   5.0, 7.630917218750e-02, nan
 173.16,  145.45, 4.935742328125e-01,   2.0, 1.915768671875e-02, nan
 106.18,  236.49, 4.944192203125e-01,  46.0, 2.156866832201e-01, nan
   1.87,  209.96, 4.951351515625e-01,  18.0, 8.465620321181e-02, nan
  10.19,  204.41, 4.951551375000e-01,   3.0, 6.133945052083e-02, nan
 200.76,  142.98, 4.982471140625e-01,  17.0, 1.170933759191e-02, nan
 200.48,  134.85, 4.982480609375e-01,   7.0, 4.166941964287e-05, nan
 206.71,  142.19, 4.982585171875e-01,   2.0, 4.314758437500e-02, nan
   3.95,  226.92, 4.986163906250e-01,   2.0, 4.952498593750e-02, nan
  26.69,   45.03, 5.013582921875e-01,  10.0, 1.446030192188e-01, nan
 238.17,  151.27, 5.025619750000e-01,   3.0, 3.890684947917e-02, nan
 234.96,  144.39, 5.032358859375e-01,   2.0, 1.228635078125e-02, nan
 137.62,   37.59, 5.078623000000e-01,   3.0, 9.114131250000e-02, nan
 228.96,  199.98, 5.130415687500e-01,   3.0, 5.863405885417e-02, nan
  29.80,   10.03, 5.198739890625e-01,  12.0, 2.707636458333e-03, nan
  10.50,   13.74, 5.207976890625e-01,   1.0, 0.000000000000e+00, nan
 169.57,   70.24, 5.208961109375e-01,   7.0, 8.659936964286e-02, nan
 257.48,   44.55, 5.214625656250e-01,   2.0, 1.363593750003e-05, nan
 127.68,  178.03, 5.218484500000e-01,   3.0, 7.204155364583e-02, nan
 185.77,  218.77, 5.248357187500e-01,   4.0, 2.700868164062e-02, nan
 123.88,  146.19, 5.313175187500e-01,   2.0, 2.202923437500e-02, nan
 233.73,   35.88, 5.360394984375e-01,   4.0, 7.985080585937e-02, nan
 103.50,   45.87, 5.367111171875e-01,   9.0, 1.390134876736e-01, nan
  26.15,  179.63, 5.382032218750e-01,  15.0, 9.984833760417e-02, nan
  23.94,  190.09, 5.401129500000e-01,   4.0, 7.380266835938e-02, nan
  71.52,  183.55, 5.429714687500e-01,  35.0, 1.852537708929e-01, nan
  11.02,  143.97, 5.446628421875e-01,  41.0, 9.963378239329e-03, nan
  11.34,  146.23, 5.446670703125e-01,  12.0, 2.181522786458e-03, nan
  28.29,  141.41, 5.446677734375e-01,  16.0, 1.497568593750e-02, nan
  11.68,  156.89, 5.446769578125e-01,   2.0, 4.401175000000e-02, nan
  20.29,  129.33, 5.448269796875e-01,   3.0, 1.210280312500e-02, nan
  31.14,  139.21, 5.448734484375e-01,   2.0, 3.367989062500e-03, nan
  99.32,   55.39, 5.450395906250e-01,  18.0, 1.739843691840e-01, nan
 198.00,   34.25, 5.491498468750e-01,   2.0, 4.896337968750e-02, nan
 247.67,  119.42, 5.491504046875e-01,  24.0, 1.329015437500e-01, nan
 261.45,  104.92, 5.491504265625e-01,   3.0, 3.752617447917e-02, nan
 249.28,   95.12, 5.491530937500e-01,   2.0, 8.423604687500e-03, nan
 261.91,   82.72, 5.491548250000e-01,   4.0, 9.401944921875e-03, nan
 249.82,   87.77, 5.491978125000e-01,   2.0, 6.735806250000e-03, nan
 161.54,  182.41, 5.493116687500e-01,   3.0, 5.467599739583e-02, nan
  75.38,   16.96, 5.513250265625e-01,  29.0, 1.347011373922e-01, nan
 201.42,   44.53, 5.513432984375e-01,   3.0, 6.489433072917e-02, nan
 150.37,    5.46, 5.519915421875e-01,   7.0, 1.431359991071e-01, nan
 152.48,   22.48, 5.520294718750e-01,   2.0, 4.583664531250e-02, nan
 142.51,    4.00, 5.522063656250e-01,   2.0, 2.225807500000e-02, nan
  50.86,  121.16, 5.567198281250e-01,  92.0, 2.031837652683e-01, nan
  38.21,  115.68, 5.567234125000e-01,  12.0, 1.401619985677e-01, nan
 254.15,   76.47, 5.567989171875e-01,   3.0, 3.183900000000e-03, nan
  51.60,  115.91, 5.569386906250e-01,   6.0, 1.094449315104e-01, nan
 189.97,  201.13, 5.582478140625e-01,   3.0, 2.125912343750e-02, nan
 236.82,  186.15, 5.589322593750e-01,   3.0, 3.328280520833e-02, nan
 209.13,  234.34, 5.615507468750e-01,   7.0, 1.042932321429e-01, nan
  83.86,   57.56, 5.647453812500e-01,   3.0, 6.567419531250e-02, nan
  85.78,  220.88, 5.653233593750e-01,   2.0, 3.877994609375e-02, nan
  93.74,  218.46, 5.677024031250e-01,  39.0, 1.633308151843e-01, nan
 196.09,  210.44, 5.682916859375e-01,   7.0, 1.116758593750e-01, nan
  61.14,  231.98, 5.693213953125e-01,  46.0, 1.064372240489e-01, nan
  61.34,  231.23, 5.699811765625e-01,   9.0, 9.330149496528e-02, nan
  63.72,  223.81, 5.701765796875e-01,   3.0, 6.547142864583e-02, nan
 183.33,  248.54, 5.722284734375e-01,  37.0, 1.007408270270e-01, nan
  47.78,  122.13, 5.734251546875e-01,   2.0, 4.040333671875e-02, nan
  15.35,  103.89, 5.744979453125e-01,   3.0, 4.003416666667e-04, nan
 195.66,   66.71, 5.769942109375e-01,   1.0, 0.000000000000e+00, nan
 101.82,    2.86, 5.771618531250e-01,  13.0, 3.833659615385e-03, nan
 104.14,   11.53, 5.771645406250e-01,   5.0, 1.210791000000e-02, nan
  73.91,    3.55, 5.771720265625e-01,  13.0, 9.687632259615e-02, nan
 184.13,   73.95, 5.771943000000e-01,   2.0, 1.957775312500e-02, nan
  98.07,  148.80, 5.831897937500e-01,  19.0, 2.143465403783e-01, nan
 142.54,  217.20, 5.862553187500e-01,  21.0, 7.986430788690e-02, nan
  -5.13,  199.46, 5.866943171875e-01,   5.0, 4.938875000000e-05, nan
 133.61,  172.98, 5.878012734375e-01,   2.0, 7.690416406250e-03, nan
 148.72,  241.93, 5.897058218750e-01,  14.0, 2.816225803571e-02, nan
 142.39,  256.24, 5.897072156250e-01,   3.0, 2.981226614583e-02, nan
 129.44,  224.95, 5.897674703125e-01,  19.0, 5.478033643092e-02, nan
 146.85,  220.46, 5.899019484375e-01,   8.0, 5.867039511719e-02, nan
  21.57,   33.19, 5.909333343750e-01,  19.0, 9.659318758224e-02, nan
 154.78,  193.82, 5.916475015625e-01, 384.0, 5.744142603068e-01, nan
 243.74,  140.54, 5.942841140625e-01,   9.0, 9.066818125000e-02, nan
  60.56,  186.34, 5.979824625000e-01,  11.0, 1.371392302557e-01, nan
  61.04,  187.48, 5.979921468750e-01,  11.0, 1.250086024148e-01, nan
  69.42,  216.89, 5.982916984375e-01,   2.0, 3.500248984375e-02, nan
  73.44,  182.26, 5.986370562500e-01,   2.0, 2.022477500000e-02, nan
 248.55,  244.27, 6.004369500000e-01,  22.0, 2.003486936080e-01, nan
 235.07,  226.24, 6.005174046875e-01,   2.0, 4.259277343750e-02, nan
 227.56,  238.71, 6.009992828125e-01,   2.0, 2.985941796875e-02, nan
 135.11,   58.94, 6.059774515625e-01,  16.0, 1.479678486328e-01, nan
  12.41,   31.91, 6.060007078125e-01,  47.0, 2.331293418551e-01, nan
  81.29,  161.91, 6.065771406250e-01,   2.0, 2.326350390625e-02, nan
 100.40,  168.30, 6.065897015625e-01,   3.0, 6.897674062500e-02, nan
 153.69,  222.46, 6.073677515625e-01,   2.0, 2.847730390625e-02, nan
  72.93,  113.16, 6.077046390625e-01,   1.0, 0.000000000000e+00, nan
 148.25,   78.58, 6.078792562500e-01,  29.0, 1.139827304957e-01, nan
 117.14,  225.84, 6.081252531250e-01,   5.0, 2.361768406250e-02, nan
  23.54,   20.73, 6.095200031250e-01,   5.0, 6.988802250000e-02, nan
 245.17,  121.81, 6.103453765625e-01,   3.0, 3.101867031250e-02, nan
 168.37,   55.43, 6.163489000000e-01,   2.0, 6.575975000000e-03, nan
 148.60,   91.02, 6.229405828125e-01,  10.0, 9.195608687500e-02, nan
 148.56,  117.99, 6.231316859375e-01,   5.0, 6.104295781250e-02, nan
  90.70,   69.43, 6.238262343750e-01,   6.0, 9.087039635417e-02, nan
 219.10,   63.24, 6.240567125000e-01,  44.0, 2.370753531250e-01, nan
 161.14,   75.55, 6.241353296875e-01,   2.0, 4.848381562500e-02, nan
 113.95,  242.55, 6.313903265625e-01,   4.0, 1.351328125000e-04, nan
 103.50,   92.34, 6.321640234375e-01,   5.0, 8.355963625000e-02, nan
 104.72,  217.84, 6.365764968750e-01,   5.0, 1.052360431250e-01, nan
 127.61,   46.45, 6.366553562500e-01,  21.0, 2.220606426339e-01, nan
  88.14,  191.13, 6.390861656250e-01,   2.0, 4.985728437500e-02, nan
  51.40,   22.40, 6.416698281250e-01,   2.0, 2.572231171875e-02, nan
  92.39,  241.18, 6.422235203125e-01,  11.0, 1.114123934659e-01, nan
 241.90,   60.21, 6.437320921875e-01,  13.0, 1.419763728365e-01, nan
  99.24,  134.69, 6.517199265625e-01,   5.0, 7.179126718750e-02, nan
  92.00,  136.59, 6.517288140625e-01,   7.0, 9.879635535714e-02, nan
  70.74,   60.05, 6.518609140625e-01,   2.0, 4.726733046875e-02, nan
 232.34,   64.56, 6.536968250000e-01,   4.0, 9.025496484375e-02, nan
  39.91,  220.94, 6.537992984375e-01,   2.0, 2.858588515625e-02, nan
  32.84,  231.36, 6.538001656250e-01,   3.0, 1.189835260417e-02, nan
  35.79,  103.08, 6.539709828125e-01,   7.0, 7.083333080357e-02, nan
  40.95,  135.40, 6.539735609375e-01,   4.0, 1.995961718750e-02, nan
  32.48,  109.82, 6.539825921875e-01,   5.0, 5.123661375000e-02, nan
  31.21,  121.10, 6.540496828125e-01,   3.0, 5.020721250000e-02, nan
  70.58,   16.06, 6.549871171875e-01,   3.0, 1.249884583333e-02, nan
  73.44,    3.29, 6.551204421875e-01,   2.0, 2.087499999970e-06, nan
 156.88,  187.58, 6.569345453125e-01,   2.0, 4.729645859375e-02, nan
 138.88,   65.66, 6.578208671875e-01,   3.0, 5.545400833333e-02, nan
  87.58,  178.36, 6.579736578125e-01,   3.0, 6.450068541667e-02, nan
 247.97,  244.62, 6.580538875000e-01,   1.0, 0.000000000000e+00, nan
 240.33,  251.51, 6.581123375000e-01,   2.0, 2.244617187500e-04, nan
 103.72,  239.43, 6.586360421875e-01,   4.0, 8.382848984375e-02, nan
 246.71,   34.37, 6.597492171875e-01,  29.0, 2.361088895474e-01, nan
  82.19,  170.32, 6.625218015625e-01,   3.0, 9.773883802083e-02, nan
 183.72,  251.26, 6.629180468750e-01,  23.0, 3.382131453804e-03, nan
 181.00,  249.23, 6.629180828125e-01,   4.0, 4.712539062499e-05, nan
 191.52,  256.54, 6.629188593750e-01,   2.0, 1.708408593750e-03, nan
 180.69,  241.91, 6.629281546875e-01,   2.0, 2.295465703125e-02, nan
  99.00,   39.82, 6.631364656250e-01,   3.0, 6.747924218750e-02, nan
  93.71,   43.75, 6.632060734375e-01,   2.0, 4.797074218750e-02, nan
 100.84,  218.69, 6.636063250000e-01,   3.0, 6.657413958333e-02, nan
  87.34,  216.61, 6.648305203125e-01,   6.0, 8.192420130208e-02, nan
 194.32,  209.95, 6.673477531250e-01,   2.0, 1.812778437500e-02, nan
  49.09,  188.88, 6.680186312500e-01,   4.0, 6.416181406250e-02, nan
  48.69,  251.11, 6.683451000000e-01,   6.0, 9.427822031250e-02, nan
  65.50,  190.01, 6.728484109375e-01,   2.0, 4.035406093750e-02, nan
  47.69,  163.26, 6.728715000000e-01, 142.0, 3.272061895026e-01, nan
  54.23,  180.08, 6.784421203125e-01,   3.0, 5.007179427083e-02, nan
 157.35,  110.22, 6.833033796875e-01,   3.0, 5.299999999997e-05, nan
 145.19,   92.08, 6.833132468750e-01,   2.0, 3.938118750000e-02, nan
  60.84,   68.49, 6.838909406250e-01,   2.0, 1.593667265625e-02, nan
 223.09,  158.83, 6.841744921875e-01,  23.0, 8.258724870924e-02, nan
 232.90,  155.92, 6.842068234375e-01,   7.0, 8.345737633929e-02, nan
 221.55,  155.49, 6.842268437500e-01,  12.0, 7.214498984375e-02, nan
 224.82,  148.21, 6.846277343750e-01,   3.0, 5.018012187500e-02, nan
  28.57,  192.46, 6.870399890625e-01, 381.0, 5.267439272843e-01, nan
  27.97,  127.95, 6.870734937500e-01,   2.0, 2.109537109375e-02, nan
 149.40,  160.07, 6.894907515625e-01, 343.0, 5.478916431122e-01, nan
 200.79,  171.03, 6.895094015625e-01,   7.0, 7.983831517857e-02, nan
 184.62,  114.44, 6.895475296875e-01, 370.0, 5.807582249155e-01, nan
 180.21,  158.33, 6.896731531250e-01,   4.0, 6.846433750000e-02, nan
 208.24,  191.50, 6.936463625000e-01,   2.0, 3.914860937500e-02, nan
 134.76,  108.69, 6.947200687500e-01,   3.0, 3.551127552083e-02, nan
 125.14,   59.11, 6.969367343750e-01,   2.0, 4.706606171875e-02, nan
 224.35,  169.50, 6.977297171875e-01,   3.0, 3.592493958333e-02, nan
 208.83,  181.86, 6.977549812500e-01,   4.0, 3.715300937500e-02, nan
 112.19,  106.74, 6.987790125000e-01,   2.0, 3.817107265625e-02, nan
  65.57,  124.36, 7.003558093750e-01,   5.0, 8.980581875000e-02, nan
 176.37,   86.65, 7.008726484375e-01, 267.0, 3.224394766210e-01, nan
 190.33,  104.32, 7.008772343750e-01,  17.0, 5.047144917279e-02, nan
 200.60,  105.28, 7.008784812500e-01,  10.0, 1.595801296875e-02, nan
 196.75,  105.70, 7.008785984375e-01,   9.0, 8.364814236111e-03, nan
   3.91,  156.36, 7.014147171875e-01,  30.0, 2.042178362500e-01, nan
 189.13,   45.70, 7.080555546875e-01,  30.0, 1.271641970313e-01, nan
  79.93,  123.93, 7.096086578125e-01,   4.0, 7.277649609375e-02, nan
 215.45,  254.40, 7.104346625000e-01,   2.0, 4.844589843750e-03, nan
  68.29,  228.33, 7.122716640625e-01,   2.0, 4.910265078125e-02, nan
 226.84,   53.28, 7.135361031250e-01,   3.0, 7.890297083333e-02, nan
  73.89,   72.88, 7.157448578125e-01,   2.0, 1.924727656250e-02, nan
 190.35,   37.03, 7.166231750000e-01,  18.0, 1.120597098090e-01, nan
 166.04,   54.88, 7.166495484375e-01,   2.0, 4.475118828125e-02, nan
 178.16,   31.75, 7.172064250000e-01,   3.0, 6.453810312500e-02, nan
 246.94,  127.76, 7.174796937500e-01,   2.0, 4.782198203125e-02, nan
 163.04,   67.44, 7.181489546875e-01,  22.0, 3.229272218040e-01, nan
 132.04,   82.11, 7.211000250000e-01,   1.0, 0.000000000000e+00, nan
  25.81,   14.53, 7.223577968750e-01,   6.0, 8.436576588542e-02, nan
  63.47,  115.88, 7.225577578125e-01,   4.0, 5.795914296875e-02, nan
 245.60,  244.96, 7.233920750000e-01,   5.0, 7.893943906250e-02, nan
  10.90,  133.75, 7.243187234375e-01,   1.0, 0.000000000000e+00, nan
  18.74,   74.78, 7.276918609375e-01,   1.0, 0.000000000000e+00, nan
  34.66,   79.87, 7.276999921875e-01,   2.0, 9.661353906250e-03, nan
   9.23,  247.33, 7.281179171875e-01,  28.0, 1.197889505580e-01, nan
  44.67,  261.21, 7.281505921875e-01,   2.0, 4.121107968750e-02, nan
 255.86,  247.42, 7.311025359375e-01,   9.0, 8.197453715278e-02, nan
 196.98,   27.42, 7.323543000000e-01,  11.0, 9.179663877841e-02, nan
 234.58,   37.08, 7.362727218750e-01,   9.0, 9.360932569444e-02, nan
   6.36,   29.41, 7.363662437500e-01,   7.0, 1.105717991071e-01, nan
 247.48,   55.32, 7.393712062500e-01,   4.0, 8.689042500000e-02, nan
 166.26,  177.70, 7.514369281250e-01,   2.0, 3.898593750001e-05, nan
  47.42,   71.76, 7.514599187500e-01,   9.0, 9.757835659722e-02, nan
  51.78,   62.16, 7.573253484375e-01,   3.0, 6.996587604167e-02, nan
 229.38,   34.57, 7.576227937500e-01,   5.0, 7.013743750000e-02, nan
 261.40,  136.80, 7.581521250000e-01,   2.0, 3.090316250000e-02, nan
  15.30,  156.87, 7.584151750000e-01,  31.0, 1.025120030746e-01, nan
  10.42,  173.27, 7.594444562500e-01,  15.0, 1.606193270833e-02, nan
   1.12,  167.36, 7.594501031250e-01,   2.0, 3.071796875004e-05, nan
   7.76,  153.16, 7.594562515625e-01,   3.0, 6.119205260417e-02, nan
 166.93,  147.62, 7.634663437500e-01,   9.0, 1.532917378472e-02, nan
 143.86,  168.83, 7.635307109375e-01,  97.0, 3.615779279800e-01, nan
  95.74,   90.14, 7.661000734375e-01,   6.0, 9.488805078125e-02, nan
 102.53,  141.45, 7.684750328125e-01,   2.0, 4.870250078125e-02, nan
  88.00,   89.62, 7.690855171875e-01,   3.0, 8.121355364583e-02, nan
 221.80,   47.64, 7.692790859375e-01,   2.0, 3.420241718750e-02, nan
 131.76,  133.70, 7.696533328125e-01,   2.0, 4.582566093750e-02, nan
   7.69,  162.48, 7.715400781250e-01,   2.0, 4.852046015625e-02, nan
 251.20,  238.15, 7.734766937500e-01,   3.0, 3.128619583333e-02, nan
  57.41,   61.63, 7.759226937500e-01,   2.0, 4.973886562500e-02, nan
 201.94,  114.16, 7.806812703125e-01, 264.0, 6.499343107244e-01, nan
 172.28,  141.66, 7.806897234375e-01,   2.0, 1.593156250000e-04, nan
 148.35,  180.62, 7.839241656250e-01, 116.0, 2.370511891298e-01, nan
 174.97,   99.26, 7.844990250000e-01,   3.0, 5.848054635417e-02, nan
 180.76,  188.95, 7.850258718750e-01, 103.0, 2.459905336772e-01, nan
 193.75,   39.72, 7.857339890625e-01,   9.0, 4.488549861111e-02, nan
 154.42,   74.91, 7.901487968750e-01,  66.0, 5.278384864583e-01, nan
   0.36,   54.86, 7.909943218750e-01,   1.0, 0.000000000000e+00, nan
 129.22,   65.06, 7.910577687500e-01,   9.0, 1.804551368056e-01, nan
 163.77,  139.93, 7.935806609375e-01,  12.0, 1.978453614583e-01, nan
 251.57,   75.62, 7.956750750000e-01,   1.0, 0.000000000000e+00, nan
  54.79,  123.24, 7.968360187500e-01,  26.0, 1.326380260216e-01, nan
  24.44,  189.25, 7.990172281250e-01,   3.0, 2.979687499997e-06, nan
  69.50,  119.50, 7.998147765625e-01,   2.0, 4.732031250010e-06, nan
