x [px], y [px], t [s], nPhotons [1], PSD value, t_relToExtTrigger [s]
 158.99,   68.80, 1.508502031250e-02,   2.0, 1.983728125000e-02, nan
 154.73,   79.76, 1.511723281250e-02,   2.0, 1.521953125000e-05, nan
  83.48,   48.77, 1.518602187500e-02,  12.0, 5.778703268229e-02, nan
  99.68,   48.98, 1.518923125000e-02,   2.0, 5.506250000000e-06, nan
  84.50,   34.74, 1.519372968750e-02,   2.0, 5.581760156250e-03, nan
  86.51,   34.17, 1.520439687500e-02,  92.0, 6.815467765965e-01, nan
 169.23,   73.39, 1.536577500000e-02,   2.0, 4.252041953125e-02, nan
 244.60,  201.03, 1.542789218750e-02,   3.0, 4.916680364583e-02, nan
  62.45,   63.37, 1.670990312500e-02,   4.0, 6.461607031250e-03, nan
  51.57,   76.68, 1.672326718750e-02,   4.0, 2.960740390625e-02, nan
  28.47,  104.62, 1.699460156250e-02,  51.0, 3.738450741115e-01, nan
  31.51,  252.23, 1.768035625000e-02,  10.0, 1.908750314063e-01, nan
 154.54,   10.83, 1.819471875000e-02,   2.0, 1.144674375000e-02, nan
 136.86,   89.75, 1.828008906250e-02,   2.0, 1.478213984375e-02, nan
 116.99,   93.02, 1.852637812500e-02,   4.0, 6.178962734375e-02, nan
 246.81,   30.62, 1.888356875000e-02,   2.0, 4.979847421875e-02, nan
 248.82,   84.88, 1.898581250000e-02,  23.0, 6.680578600543e-02, nan
 217.26,   46.24, 1.938034062500e-02,   3.0, 1.382014479167e-02, nan
 223.79,   37.31, 1.938179375000e-02,   2.0, 3.252714375000e-02, nan
 129.99,  105.33, 1.942128906250e-02,   2.0, 4.995861953125e-02, nan
   7.52,  143.29, 2.009687343750e-02,  41.0, 2.237594668445e-02, nan
  18.34,  168.18, 2.011150625000e-02,  56.0, 1.076227603237e-02, nan
  -0.00,  131.39, 2.011272187500e-02,   4.0, 7.477137890625e-03, nan
  13.63,  156.03, 2.011616093750e-02,  16.0, 3.440121621094e-02, nan
  14.71,  143.76, 2.014930156250e-02,   3.0, 6.135371354167e-03, nan
  17.88,  157.30, 2.050598750000e-02,   3.0, 1.096468125000e-02, nan
  16.19,  176.64, 2.089131718750e-02,   8.0, 1.579265234375e-03, nan
  60.47,  203.73, 2.089357031250e-02,   2.0, 5.664843750001e-06, nan
  22.75,  176.83, 2.089794531250e-02,   3.0, 1.619456770833e-03, nan
  59.59,  231.27, 2.092839218750e-02,  57.0, 4.424776248355e-01, nan
  44.64,  143.92, 2.093771250000e-02, 135.0, 7.372424373032e-01, nan
 255.77,   53.78, 2.191857343750e-02,   2.0, 1.289607656250e-02, nan
  93.50,   33.00, 2.223170156250e-02,  97.0, 7.901618561372e-01, nan
 159.56,  235.21, 2.296382812500e-02,   3.0, 9.406810937500e-03, nan
 150.44,  254.24, 2.337291875000e-02,   2.0, 1.431108906250e-02, nan
  71.30,  187.07, 2.339883437500e-02,   3.0, 6.734367968750e-02, nan
  18.92,    7.09, 2.442424218750e-02,   4.0, 4.338890625000e-04, nan
  13.31,   34.18, 2.443039218750e-02,   5.0, 5.437829687500e-02, nan
 249.28,  174.45, 2.555320312500e-02,  10.0, 1.823011828125e-02, nan
  79.00,   18.45, 2.638299218750e-02,   7.0, 1.231379104911e-01, nan
  63.91,   12.54, 2.658983281250e-02,   4.0, 1.129269609375e-01, nan
 249.16,  185.67, 2.791804687500e-02,   2.0, 1.663883437500e-02, nan
 192.64,   61.06, 2.821875937500e-02,   3.0, 6.792251562500e-03, nan
  51.56,  226.31, 2.897297812500e-02,   2.0, 4.941581171875e-02, nan
 170.74,   51.75, 2.997557968750e-02,   2.0, 1.201562499999e-06, nan
 166.78,   43.49, 2.997817500000e-02,   2.0, 1.444273437500e-04, nan
  64.75,   85.31, 3.087755781250e-02,   3.0, 5.108408541667e-02, nan
   3.41,   41.31, 3.414760625000e-02,   1.0, 0.000000000000e+00, nan
 -10.24,   44.08, 3.416883437500e-02,   2.0, 4.894016406250e-03, nan
  56.54,   79.55, 3.447560937500e-02,   2.0, 1.329174218750e-03, nan
 180.89,  229.40, 3.538045156250e-02, 225.0, 8.303977376458e-01, nan
  15.80,   95.17, 3.562905781250e-02,   8.0, 1.272095255859e-01, nan
 260.63,   74.42, 3.938135468750e-02,   3.0, 8.711374687500e-02, nan
  53.27,   29.57, 3.976507968750e-02,   7.0, 1.548151901786e-01, nan
  19.04,   94.43, 4.002559218750e-02,   2.0, 4.870299218750e-02, nan
 203.44,   -2.44, 4.039844062500e-02,   9.0, 1.146507989583e-01, nan
 136.66,  118.39, 4.218793125000e-02, 154.0, 7.880585895191e-01, nan
 196.11,   91.23, 4.279268281250e-02,   3.0, 9.356957031250e-02, nan
 125.96,  209.63, 4.305188437500e-02, 176.0, 8.118082085671e-01, nan
  57.90,  100.84, 4.332898593750e-02, 128.0, 7.755929503052e-01, nan
 255.66,  155.36, 4.447495781250e-02,   1.0, 0.000000000000e+00, nan
  90.85,   79.95, 4.768652187500e-02,   8.0, 1.592918390625e-01, nan
  22.99,  135.46, 4.811753750000e-02,   3.0, 7.961362291667e-02, nan
  -5.67,   95.70, 5.505391875000e-02,   4.0, 8.299575703125e-02, nan
  91.18,    6.10, 5.692557187500e-02,   2.0, 6.927516406250e-03, nan
  33.76,  246.99, 5.727463125000e-02,   7.0, 4.213718660714e-02, nan
 120.11,   16.14, 5.765361562500e-02,   6.0, 1.063020164063e-01, nan
 228.58,   28.04, 5.774600781250e-02,   2.0, 4.969870703125e-02, nan
  33.23,  125.75, 5.774957031250e-02,   2.0, 4.991015234375e-02, nan
   1.34,  232.20, 6.068539843750e-02,  33.0, 2.876441339962e-02, nan
 125.79,   21.21, 6.548407812500e-02,   3.0, 7.994460833333e-02, nan
 197.51,  143.53, 7.081593593750e-02,  17.0, 2.907528019301e-01, nan
 104.38,   94.63, 7.135872500000e-02,  23.0, 2.379358211277e-01, nan
   4.36,  239.00, 7.186338906250e-02,   3.0, 2.559986458333e-03, nan
 -11.29,  193.86, 7.214908750000e-02,   1.0, 0.000000000000e+00, nan
 249.09,  179.80, 7.295956093750e-02,   2.0, 4.832987656250e-02, nan
  97.46,  145.68, 7.350634687500e-02,   9.0, 1.349573456597e-01, nan
 204.04,   50.12, 7.375825312500e-02,   2.0, 4.957630312500e-02, nan
  58.73,  125.72, 7.382759062500e-02,  38.0, 2.609974577303e-01, nan
  94.54,   13.16, 7.444907343750e-02,   2.0, 4.995211328125e-02, nan
  58.97,  123.76, 7.548832031250e-02,  23.0, 2.210424990489e-01, nan
 233.46,  168.20, 8.238651718750e-02,  83.0, 4.323361329255e-01, nan
 159.78,  177.71, 8.469956875000e-02, 136.0, 8.048002741268e-01, nan
 102.23,  174.16, 8.596657343750e-02,   9.0, 1.948879005208e-01, nan
  59.34,  165.63, 8.657811562500e-02,   4.0, 7.877394843750e-02, nan
 127.78,  197.37, 8.722049218750e-02,  31.0, 3.500083140121e-01, nan
 168.88,   96.73, 8.768186562500e-02,  39.0, 2.939826448718e-01, nan
 194.39,   -3.90, 9.043476718750e-02,   3.0, 6.302405156250e-02, nan
 123.21,  208.53, 9.084817187500e-02,   4.0, 9.271329218750e-02, nan
  14.28,   66.58, 9.310412187500e-02,  22.0, 3.443797066051e-01, nan
 209.76,  200.12, 9.509440156250e-02,  10.0, 1.609556492187e-01, nan
  92.42,   -0.74, 9.529453437500e-02,   2.0, 4.911879921875e-02, nan
 243.03,  118.44, 9.694047343750e-02,  13.0, 2.253369058894e-01, nan
 202.09,  198.17, 9.702025937500e-02, 320.0, 8.915105923389e-01, nan
 238.75,   17.01, 9.890544218750e-02,   2.0, 4.895378671875e-02, nan
 198.20,  231.33, 9.989335937500e-02,  11.0, 2.383256711648e-01, nan
  24.67,  225.76, 1.005590921875e-01,   6.0, 9.736491354167e-02, nan
 244.20,    3.01, 1.043955640625e-01,  10.0, 1.510571142188e-01, nan
 111.10,   42.52, 1.045976484375e-01,   2.0, 4.991126562500e-02, nan
   1.22,  140.05, 1.051729734375e-01,   2.0, 4.016448437500e-02, nan
 155.61,   82.53, 1.053365781250e-01,   6.0, 1.142487664062e-01, nan
  -7.44,  105.51, 1.066101421875e-01,   3.0, 6.765116406250e-02, nan
 215.01,  206.43, 1.066302109375e-01, 322.0, 8.154701397079e-01, nan
 170.98,  227.74, 1.066304609375e-01,   4.0, 1.094908503906e-01, nan
 161.05,  237.27, 1.067238406250e-01,   2.0, 4.693069375000e-02, nan
 224.83,  117.02, 1.081998890625e-01,   2.0, 4.982543046875e-02, nan
 171.32,  178.27, 1.111223640625e-01,   4.0, 9.692435507813e-02, nan
 113.01,  264.17, 1.127457500000e-01,   3.0, 4.210559843750e-02, nan
 182.20,  184.52, 1.137565765625e-01,   2.0, 4.901124140625e-02, nan
 234.94,  241.57, 1.163947750000e-01,  10.0, 1.325231193750e-01, nan
 230.37,   55.18, 1.213318062500e-01, 527.0, 8.453993751393e-01, nan
 105.06,  238.56, 1.225675515625e-01,  98.0, 5.377132683355e-01, nan
 237.06,  249.39, 1.231104281250e-01,  20.0, 2.698940885156e-01, nan
 230.83,   84.28, 1.247993421875e-01,   3.0, 8.418115989583e-02, nan
 257.42,  149.79, 1.262426093750e-01,   2.0, 4.952521328125e-02, nan
 167.37,  252.32, 1.270807312500e-01,   2.0, 3.215558750000e-02, nan
  55.81,  217.98, 1.278276968750e-01,   9.0, 1.518354352431e-01, nan
 208.79,  110.22, 1.296160421875e-01,   4.0, 1.158785234375e-01, nan
 176.88,   49.60, 1.325264531250e-01,   5.0, 1.057632128125e-01, nan
  28.13,  218.74, 1.335499859375e-01,   2.0, 4.934950000000e-02, nan
  93.71,   85.99, 1.337421218750e-01,  11.0, 1.900818259943e-01, nan
  21.19,   -2.93, 1.341052859375e-01,   5.0, 1.323417121875e-01, nan
 254.02,  221.91, 1.357739500000e-01,   5.0, 1.018483706250e-01, nan
  59.63,  238.10, 1.362579640625e-01,   9.0, 1.632388355903e-01, nan
 132.84,  132.61, 1.365451218750e-01,   8.0, 1.060856070313e-01, nan
 117.36,   15.87, 1.370030312500e-01,  19.0, 1.709034462171e-01, nan
 152.38,  151.86, 1.390487640625e-01,   5.0, 1.070439006250e-01, nan
   2.67,  202.57, 1.423613156250e-01,   3.0, 6.749300520833e-02, nan
 233.61,   39.81, 1.430249437500e-01, 265.0, 7.687957074764e-01, nan
  -0.97,   16.12, 1.431236859375e-01,   2.0, 8.591134375000e-03, nan
 191.54,  144.82, 1.435572015625e-01,  14.0, 3.083190845982e-01, nan
 178.61,   89.69, 1.443517140625e-01, 446.0, 8.796674369955e-01, nan
  49.70,  166.33, 1.460659890625e-01,  44.0, 3.641139559659e-01, nan
 218.41,  148.87, 1.471764484375e-01,  17.0, 2.716718749081e-01, nan
  17.62,   32.83, 1.483742390625e-01,  17.0, 3.111986059743e-01, nan
  71.56,  225.32, 1.488840937500e-01,   3.0, 6.699575312500e-02, nan
 214.24,  194.80, 1.492000250000e-01, 426.0, 8.459624299039e-01, nan
  79.15,  154.85, 1.496047062500e-01,  17.0, 1.976899372243e-01, nan
 253.23,   20.12, 1.503979734375e-01,   4.0, 8.656757187500e-02, nan
 253.70,   28.36, 1.508312406250e-01,   2.0, 4.817205781250e-02, nan
 209.88,   -1.12, 1.520900125000e-01,   2.0, 4.979648828125e-02, nan
 254.91,   16.09, 1.526083921875e-01,   2.0, 4.629585078125e-02, nan
   4.33,  169.79, 1.534322078125e-01,   8.0, 1.016618324219e-01, nan
 122.08,   77.92, 1.547232828125e-01,   3.0, 6.677191145833e-02, nan
 234.28,   38.53, 1.554371312500e-01, 240.0, 7.740237481836e-01, nan
  18.73,  237.30, 1.557235625000e-01,   3.0, 7.073581041667e-02, nan
 242.58,   51.82, 1.568153062500e-01,  15.0, 2.155056856250e-01, nan
 202.80,  251.29, 1.578718953125e-01,  11.0, 1.188150025568e-01, nan
  38.76,  238.98, 1.580943937500e-01,   2.0, 4.889351718750e-02, nan
 106.99,  107.23, 1.584262718750e-01,  17.0, 1.998748430147e-01, nan
  56.04,  134.73, 1.591865656250e-01,   5.0, 9.082225312500e-02, nan
 101.45,  201.56, 1.596431875000e-01,  15.0, 2.188219931250e-01, nan
 101.11,  180.93, 1.602148171875e-01,   3.0, 8.422053489583e-02, nan
  -1.95,  168.51, 1.659975890625e-01,   2.0, 4.898070468750e-02, nan
  61.25,   93.58, 1.662080843750e-01,   4.0, 9.497674882813e-02, nan
  -6.92,  168.00, 1.662154812500e-01,   4.0, 6.463997812500e-02, nan
 195.65,  217.51, 1.666205281250e-01,   5.0, 8.225824968750e-02, nan
 139.76,   76.10, 1.671520218750e-01,   2.0, 4.352176484375e-02, nan
 202.69,   62.21, 1.700768531250e-01, 320.0, 8.651761811914e-01, nan
 243.45,  175.78, 1.705633937500e-01,  16.0, 1.497626461914e-01, nan
 248.22,  159.45, 1.712376625000e-01,   4.0, 7.480785312500e-02, nan
 224.30,   49.32, 1.734173359375e-01,  10.0, 1.401678889063e-01, nan
 127.44,   42.75, 1.741415468750e-01,   9.0, 1.421351378472e-01, nan
 260.27,  155.77, 1.752905015625e-01,   7.0, 2.031691765625e-01, nan
 257.52,   12.77, 1.778400203125e-01,   2.0, 2.525965781250e-02, nan
 183.60,  133.07, 1.811996828125e-01, 450.0, 8.560996012361e-01, nan
  85.89,    6.50, 1.827797546875e-01,   9.0, 2.061867862847e-01, nan
  95.13,  234.31, 1.831468906250e-01,   8.0, 7.719691582031e-02, nan
  28.58,  150.30, 1.831751078125e-01,   8.0, 2.119304294922e-01, nan
 141.17,   84.94, 1.840328890625e-01, 563.0, 8.827599076099e-01, nan
 171.77,  112.69, 1.845433265625e-01,   9.0, 1.419752595486e-01, nan
 118.26,  236.17, 1.848015312500e-01,  31.0, 4.867815235887e-01, nan
 209.98,  253.94, 1.851854968750e-01,   4.0, 7.784650703125e-02, nan
 139.80,  238.87, 1.857506625000e-01,  36.0, 4.387085328125e-01, nan
 128.52,  174.54, 1.858453718750e-01,   2.0, 4.959777187500e-02, nan
 261.48,   13.80, 1.874235859375e-01,   2.0, 1.938126250000e-02, nan
  79.66,  168.56, 1.893265359375e-01,   7.0, 9.765154776786e-02, nan
  79.80,  170.09, 1.928040765625e-01,   2.0, 4.768245468750e-02, nan
  87.09,  195.17, 1.931724953125e-01,   5.0, 1.317202634375e-01, nan
 221.13,   15.94, 1.934418250000e-01,  23.0, 3.324450666440e-01, nan
   2.87,  241.70, 1.936525468750e-01,   7.0, 1.499494131696e-01, nan
 151.69,   96.70, 1.950822609375e-01,   9.0, 1.641565019097e-01, nan
  65.28,  202.19, 2.003197890625e-01,   6.0, 1.365194830729e-01, nan
  -0.70,   32.35, 2.005828609375e-01,   3.0, 8.728289479167e-02, nan
 197.91,   12.31, 2.010922468750e-01,  14.0, 2.570701342634e-01, nan
 138.89,   59.08, 2.011948937500e-01,   3.0, 6.759560000000e-02, nan
 169.80,   26.51, 2.022244875000e-01,   9.0, 2.284959250000e-01, nan
 223.99,   44.67, 2.023043781250e-01, 354.0, 8.355692959966e-01, nan
  79.29,   75.19, 2.030538734375e-01,   4.0, 7.504688125000e-02, nan
 171.41,   26.95, 2.031493718750e-01,   2.0, 4.892984843750e-02, nan
 165.00,  168.89, 2.044648437500e-01,   2.0, 3.798106093750e-02, nan
 176.19,   31.29, 2.124523406250e-01,   2.0, 4.969685078125e-02, nan
  16.84,  145.07, 2.126156687500e-01,   8.0, 1.873442378906e-01, nan
 136.80,  105.35, 2.135702812500e-01,   4.0, 8.599370742187e-02, nan
 225.03,   64.15, 2.155322125000e-01,   6.0, 1.523228640625e-01, nan
 234.09,   54.50, 2.163317015625e-01,   2.0, 4.577739687500e-02, nan
  26.58,   94.83, 2.170792984375e-01,   5.0, 8.213572906250e-02, nan
 199.44,   27.03, 2.186842796875e-01, 395.0, 8.599891698892e-01, nan
 129.54,   20.93, 2.202979750000e-01,   5.0, 9.268527218750e-02, nan
 219.00,  112.46, 2.214589484375e-01,   2.0, 4.391193515625e-02, nan
  -5.98,  135.77, 2.222584859375e-01,   4.0, 1.205304476562e-01, nan
 211.48,   74.61, 2.225767515625e-01,   2.0, 4.978974140625e-02, nan
  45.10,  252.80, 2.241549937500e-01,   2.0, 4.674662421875e-02, nan
 222.59,   96.64, 2.254749140625e-01,   2.0, 4.966425781250e-02, nan
 110.88,  207.87, 2.280900875000e-01,   3.0, 9.509609947917e-02, nan
  90.74,   45.47, 2.288288343750e-01,   2.0, 4.949922656250e-02, nan
  50.75,   64.09, 2.305054093750e-01,   3.0, 6.843345260417e-02, nan
 118.89,   21.04, 2.375018515625e-01,   2.0, 4.942443671875e-02, nan
  82.04,   21.70, 2.384296906250e-01,   2.0, 4.996979765625e-02, nan
 193.32,   83.43, 2.425714437500e-01,   7.0, 1.381224553571e-01, nan
 104.63,   49.03, 2.462083750000e-01,   3.0, 7.470625104167e-02, nan
 196.15,    0.16, 2.462443140625e-01,   3.0, 7.006188020833e-02, nan
  -2.06,   10.10, 2.472337109375e-01,   5.0, 8.519642500000e-02, nan
 230.60,   37.38, 2.477407062500e-01,   2.0, 4.927282343750e-02, nan
 200.97,  170.96, 2.500407343750e-01,   7.0, 9.438010691964e-02, nan
 245.96,  102.42, 2.504541203125e-01,  21.0, 2.991849305060e-01, nan
  43.13,  184.02, 2.516761390625e-01,  26.0, 2.786072523437e-01, nan
  13.45,  255.50, 2.520557812500e-01,   3.0, 2.088926927083e-02, nan
  -4.79,  256.96, 2.537416234375e-01,   3.0, 6.572985416667e-03, nan
  45.13,   90.23, 2.543160265625e-01,  14.0, 1.509859533482e-01, nan
  38.70,   88.38, 2.544074703125e-01,   3.0, 7.457068697917e-02, nan
  69.23,  252.55, 2.544999437500e-01,   3.0, 6.648982031250e-02, nan
  57.18,    0.82, 2.569634625000e-01,  17.0, 2.118280039522e-01, nan
 147.98,  189.59, 2.578926718750e-01,  23.0, 1.977357529212e-01, nan
  60.75,  187.11, 2.589968250000e-01,   3.0, 6.895278645833e-02, nan
  54.14,  184.84, 2.597783703125e-01,  22.0, 2.606197014915e-01, nan
  42.74,  181.34, 2.603439531250e-01,   4.0, 7.436627929688e-02, nan
  54.79,  169.11, 2.606783125000e-01,  10.0, 1.392983060937e-01, nan
 128.36,   -1.43, 2.620235484375e-01,  11.0, 1.457579484375e-01, nan
   9.96,   44.11, 2.623916625000e-01,   3.0, 6.640673541667e-02, nan
  52.55,  231.15, 2.639139609375e-01,  16.0, 1.899118702148e-01, nan
  94.84,  153.72, 2.668722578125e-01,   9.0, 1.326834565972e-01, nan
 236.01,  181.31, 2.672216515625e-01,  44.0, 2.472392365057e-01, nan
  93.25,  228.45, 2.680450093750e-01,   2.0, 4.958289453125e-02, nan
  28.06,   40.93, 2.695696546875e-01,   3.0, 6.385795937500e-02, nan
  85.29,  207.23, 2.698071781250e-01,   2.0, 4.523645703125e-02, nan
 254.43,  127.30, 2.700069468750e-01,  14.0, 1.800528638393e-01, nan
  30.31,   24.96, 2.715546687500e-01,   2.0, 4.592139687500e-02, nan
 197.94,  192.38, 2.728179140625e-01,   2.0, 4.841543593750e-02, nan
 143.96,  246.62, 2.760675437500e-01,   2.0, 4.994950078125e-02, nan
 180.72,  123.56, 2.769211468750e-01,  10.0, 1.509899076562e-01, nan
 184.64,   -3.70, 2.787318265625e-01,   3.0, 6.593797916667e-02, nan
 248.52,  113.66, 2.788346156250e-01,   3.0, 7.017340208333e-02, nan
 248.47,   29.21, 2.791134906250e-01,  54.0, 3.819564286748e-01, nan
 156.01,  120.92, 2.803386640625e-01,   2.0, 4.996911953125e-02, nan
 119.32,  214.53, 2.832008531250e-01, 556.0, 8.461115487073e-01, nan
 202.59,   57.18, 2.858682984375e-01,   2.0, 4.964250859375e-02, nan
 195.14,   82.30, 2.860323125000e-01, 403.0, 8.655402640935e-01, nan
 118.87,  108.92, 2.873734031250e-01,   4.0, 8.546916679687e-02, nan
 150.12,   42.24, 2.905341453125e-01,   7.0, 1.183898410714e-01, nan
  92.52,  121.90, 2.917777937500e-01,   2.0, 4.984214687500e-02, nan
 241.33,  257.95, 2.954088046875e-01,   4.0, 9.119535742188e-02, nan
   7.46,   -3.56, 2.979566437500e-01,   3.0, 4.939437395833e-02, nan
 127.49,  237.58, 2.989979281250e-01,   3.0, 7.858722447917e-02, nan
  -4.38,   -7.04, 2.999777078125e-01,   2.0, 2.360135078125e-02, nan
 248.28,  209.31, 3.004717328125e-01,  16.0, 1.708825556641e-01, nan
  92.64,  227.26, 3.026727968750e-01,  19.0, 1.712356542763e-01, nan
 201.96,   86.95, 3.031931062500e-01,   3.0, 8.179276718750e-02, nan
 207.89,  232.83, 3.034490812500e-01,  42.0, 3.326189605655e-01, nan
 238.16,   19.11, 3.129134375000e-01,   3.0, 9.097243541667e-02, nan
  62.19,    9.08, 3.174194890625e-01,   4.0, 8.226050937500e-02, nan
  73.05,   84.22, 3.192604703125e-01, 848.0, 8.320765720685e-01, nan
 110.13,  145.22, 3.206783125000e-01,  15.0, 1.969150972917e-01, nan
 236.29,   85.12, 3.212386546875e-01,   3.0, 7.884993854167e-02, nan
 210.05,  129.18, 3.214869015625e-01,   4.0, 9.415684570313e-02, nan
 102.04,   56.52, 3.218050187500e-01,   5.0, 1.281817375000e-01, nan
  63.85,  130.58, 3.220042453125e-01,   2.0, 4.952940000000e-02, nan
  91.35,  144.70, 3.233175000000e-01,   2.0, 4.993591640625e-02, nan
  86.43,  135.59, 3.243004390625e-01,   2.0, 4.971983359375e-02, nan
  73.85,  175.11, 3.243030890625e-01, 634.0, 8.196637218577e-01, nan
  34.84,  208.82, 3.246521984375e-01,  18.0, 1.938756215278e-01, nan
  37.75,  224.33, 3.247393625000e-01,   5.0, 1.333611171875e-01, nan
  58.80,   92.08, 3.267326671875e-01,   3.0, 6.844496614583e-02, nan
 123.26,  148.33, 3.283087890625e-01, 521.0, 8.179365511726e-01, nan
  64.13,  156.19, 3.292822640625e-01,  20.0, 2.047858660156e-01, nan
 184.63,  176.92, 3.293838046875e-01,   2.0, 4.904236640625e-02, nan
 239.41,  212.81, 3.306478968750e-01,   2.0, 4.980598359375e-02, nan
  18.89,  113.04, 3.315584390625e-01,  24.0, 2.154901106771e-01, nan
 -10.55,  161.03, 3.323458625000e-01,   2.0, 4.796444296875e-02, nan
  15.45,  169.24, 3.326336156250e-01,   2.0, 4.997266328125e-02, nan
 162.28,   11.66, 3.336988734375e-01,   2.0, 4.988127500000e-02, nan
  38.43,  222.95, 3.339612359375e-01, 516.0, 8.206671133570e-01, nan
 112.53,  194.50, 3.339791656250e-01,   6.0, 1.094226276042e-01, nan
  74.10,   11.48, 3.343601265625e-01,   2.0, 4.937767578125e-02, nan
 151.50,  260.78, 3.358635750000e-01,   2.0, 4.342449375000e-02, nan
  85.60,   -2.89, 3.363009250000e-01,   2.0, 4.838502890625e-02, nan
 180.62,   44.51, 3.384640187500e-01,   4.0, 1.019851734375e-01, nan
 228.33,  225.05, 3.393168718750e-01,   2.0, 4.905302109375e-02, nan
 114.98,  151.09, 3.393234296875e-01, 596.0, 8.414023268456e-01, nan
 138.05,   -3.53, 3.413078359375e-01,   3.0, 6.409407343750e-02, nan
 150.31,   23.16, 3.413172359375e-01,   2.0, 4.957535859375e-02, nan
 158.13,   65.98, 3.416132093750e-01,  23.0, 2.869246830163e-01, nan
 137.15,   -8.26, 3.419731968750e-01,   2.0, 1.763460937500e-02, nan
 248.18,   41.51, 3.476518796875e-01,   2.0, 4.996678906250e-02, nan
   4.89,   77.54, 3.479594187500e-01,  35.0, 2.221237240179e-01, nan
 177.32,  211.65, 3.511206312500e-01,   3.0, 7.029344218750e-02, nan
 224.01,  247.40, 3.522761609375e-01,   4.0, 9.676411132813e-02, nan
 126.58,  207.70, 3.551068921875e-01,   3.0, 6.624206406250e-02, nan
 219.00,  254.23, 3.552744718750e-01,   3.0, 8.193828229167e-02, nan
 213.75,  166.47, 3.561371250000e-01,   9.0, 1.502815972222e-01, nan
  62.09,   62.62, 3.564646515625e-01,   3.0, 8.150993593750e-02, nan
 111.66,   76.27, 3.566275718750e-01,  11.0, 1.514409394886e-01, nan
 111.00,    2.97, 3.587684218750e-01,   2.0, 4.475642109375e-02, nan
 253.07,    2.31, 3.589131406250e-01,   7.0, 8.478662455357e-02, nan
 240.49,   -5.94, 3.594255359375e-01,   2.0, 4.914339687500e-02, nan
 227.20,  179.63, 3.610213250000e-01,   3.0, 8.641588802083e-02, nan
 217.02,    8.77, 3.611955031250e-01,  10.0, 1.278014089062e-01, nan
 161.77,  191.54, 3.623545718750e-01,   9.0, 2.060608361111e-01, nan
 137.94,  204.47, 3.629051937500e-01,   4.0, 7.540370937500e-02, nan
 216.79,  105.19, 3.688448281250e-01,   4.0, 7.485933085938e-02, nan
  61.38,   25.50, 3.692239609375e-01,   2.0, 4.900809062500e-02, nan
   3.92,  108.93, 3.711963750000e-01,  34.0, 1.846988522059e-01, nan
 197.63,   35.22, 3.720765390625e-01,   2.0, 4.986292968750e-02, nan
 177.93,   96.52, 3.726205656250e-01,   3.0, 6.855455000000e-02, nan
 104.85,  146.45, 3.727996265625e-01,  19.0, 2.642672875822e-01, nan
  89.54,   34.43, 3.734833500000e-01,   4.0, 1.054313667969e-01, nan
  28.92,  115.77, 3.736204609375e-01,   2.0, 4.915525234375e-02, nan
 108.80,   23.73, 3.768937484375e-01,   4.0, 1.167257492188e-01, nan
 254.36,  116.74, 3.791095140625e-01,   2.0, 4.946720390625e-02, nan
  -6.84,   48.23, 3.795024890625e-01,   5.0, 1.167007909375e-01, nan
 110.41,  -11.77, 3.815255234375e-01,   2.0, 4.326751718750e-02, nan
  62.45,  108.28, 3.840262781250e-01,   3.0, 6.592694010417e-02, nan
   9.44,  117.26, 3.845461546875e-01,   4.0, 8.031184921875e-02, nan
  83.10,   42.30, 3.856136890625e-01,   2.0, 4.973843750000e-02, nan
  67.19,   50.68, 3.872111500000e-01,   2.0, 4.892076562500e-02, nan
 258.89,  201.84, 3.877344859375e-01,   3.0, 6.665864479167e-02, nan
 158.93,  127.57, 3.878800703125e-01,   2.0, 4.976969062500e-02, nan
 115.90,  169.20, 3.899642218750e-01,  23.0, 3.516905637228e-01, nan
   6.66,    9.47, 3.902559578125e-01,   2.0, 4.999801562500e-02, nan
   5.01,  120.71, 3.936842234375e-01,   3.0, 7.491278593750e-02, nan
  24.45,    0.92, 3.949547718750e-01,  23.0, 1.591132800951e-01, nan
  49.54,  205.42, 3.958374578125e-01,   7.0, 9.297656160714e-02, nan
 176.39,  127.40, 3.982018015625e-01, 788.0, 7.903287042314e-01, nan
  55.06,  211.03, 4.005195687500e-01,   2.0, 4.987113984375e-02, nan
 261.95,  137.35, 4.008286890625e-01,   2.0, 1.376187500000e-02, nan
 133.11,   17.84, 4.012308203125e-01,   2.0, 4.977991484375e-02, nan
 254.45,  233.14, 4.032898375000e-01,   3.0, 7.898047187500e-02, nan
  64.24,  229.87, 4.041245140625e-01,   2.0, 4.867238515625e-02, nan
 176.58,  102.27, 4.047329265625e-01,   2.0, 4.926615156250e-02, nan
  51.68,  141.67, 4.053802718750e-01,   4.0, 8.703926132812e-02, nan
  62.70,  174.52, 4.062501984375e-01, 783.0, 7.854775134559e-01, nan
  16.40,   78.40, 4.066121984375e-01,   5.0, 8.427758062500e-02, nan
  23.76,  203.71, 4.115366171875e-01,   4.0, 7.608617812500e-02, nan
 151.90,  152.04, 4.147391203125e-01,   2.0, 4.960168281250e-02, nan
 210.98,  212.80, 4.158378500000e-01, 965.0, 7.745407279534e-01, nan
  10.22,  245.55, 4.195012828125e-01,   4.0, 7.465281562500e-02, nan
 143.90,   77.74, 4.235151718750e-01,  17.0, 1.993399880515e-01, nan
 144.60,   67.45, 4.236743296875e-01, 885.0, 7.803692307980e-01, nan
