x[px],y[px],t[s]
0.0036177833063656493,0.005482108381635515,0.0015323706559308582
0.0033139744126638323,0.004994753238646704,0.003294055000603123
0.0035559398124726375,0.004888535775798726,0.012053310454696419
0.0034872512435011804,0.004873496984918834,0.001505262707108611
0.0031623136914444455,0.005326339562066741,0.03967894131284303
0.004071544964406045,0.005178126972274839,0.02565245134353037
0.003675861830236162,0.004824756148761937,0.003045180186947504
0.0033896276766828166,0.005166369420133941,0.0015803610707712068
0.0037104784507732136,0.005075438860705175,0.05976683810253276
0.003675922966128266,0.005336546163314039,0.001651821780796291
0.0034546892335955144,0.0049018902380163565,0.03667951334401096
0.0037507183243194373,0.005222905054255151,0.03609514093269573
0.0036285096094261105,0.004806556502746253,0.0026212779460429428
0.0031575370894011937,0.005224910418134716,0.02924158330751027
0.0035461286172578863,0.005204693283918764,0.0016882306561803995
0.0036109864204290866,0.005129538997275866,0.019964017912805374
0.0034206407771301462,0.0053785411868389425,0.0017803858896432534
0.0035010362661078535,0.005035816399405143,0.02695018252083764
