x[px],y[px],t[s]
0.007924416167158579,0.005171522875639538,0.0023428957720317547
0.007749692301464828,0.0055089615475333205,0.001642840924678795
0.0072989440659732225,0.005223173996384407,0.05141911079278538
0.0076735701416283135,0.005490530193940115,0.0022596372993492425
0.00756787793801137,0.005037204908530187,0.001700104261078788
0.0023721855551914433,0.0007580644220297567,0.008902174684075177
0.002492252150577572,0.0005521539393980927,0.002722155346972772
0.0021271058334299394,0.0007879463349160874,0.00045497729628006295
0.0018736826640321157,0.0010242993445110813,0.003260084435479078
0.0022097011582678425,0.0009053571222223563,0.0003748381048547638
