x[px],y[px],t[s]
0.008171636918655729,0.007639864869618792,0.0009678484831651291
0.008372680698988832,0.007762615896483408,0.03711579330934451
0.007859297209246635,0.008249780249026693,0.006657103875153187
0.00792954506832664,0.0074775037940481345,0.001035986075083245
0.007850222713285839,0.008006119710025388,0.0009593401230939269
0.007996972262388638,0.007994364894389913,0.0010331127814471486
0.008026219896701301,0.007772361690528155,0.0022494563584541105
0.008430607823026615,0.007640261856543772,0.03590930590026017
0.008091559973779423,0.007644926327694299,0.0011079690986561309
0.008059438575262794,0.008021043865179654,0.0009404371689455127
0.00803180844381426,0.00812896358440957,0.012451462583010926
0.007830720804155747,0.007409990521528011,0.029307562169713502
0.008127677852839847,0.007865719516912218,0.0010170013912081887
0.007865525583140229,0.007724794344918947,0.0009898641954830868
0.007869826596259285,0.007906958472925597,0.006849288860691577
0.007997051714414597,0.007746048713169977,0.012876242651389664
0.008022219014544868,0.008166382272604527,0.02422295690114796
0.007886037250633181,0.007781849294504475,0.0019017925505053935
0.007947692886051952,0.008095601137400375,0.001748442334241468
0.008183637071836667,0.00783932558019811,0.0176748703411414
