x[px],y[px],t[s]
0.004761685082619209,0.008550971502638456,0.0006342852076947328
0.00494677905340029,0.008580481232426688,0.0018545590616897015
0.00435340969900134,0.008572105278945077,0.01263677407554548
0.004968356434051546,0.008602962439349328,0.010455880127413813
0.004700689605151584,0.008645415099873993,0.024462320969749055
0.004778322187975915,0.008494379204095782,0.0005601598176931214
0.004719779410157462,0.008263186243163216,0.000687175071730243
0.004363380271580261,0.008389826763370715,0.0005502957421833524
0.004931588024428627,0.00893884782630594,0.008893770586934916
0.0048019091215077084,0.008655652135147162,0.055087063241659934
0.004720143407364014,0.009048661153892981,0.010455705616787374
0.004893917195117759,0.008709562274364351,0.0016341040977475166
0.004974057924095838,0.008289153141694879,0.0007799919757049892
0.005011201297712447,0.008154286729709219,0.0006791128810738104
0.0045174210540265755,0.008469452069074268,0.000649512773308262
0.0049138278737118025,0.008641293040896678,0.0008166416394601398
0.004610021099733642,0.009147918133182832,0.02057270939478069
0.004801800595140947,0.008643822888873502,0.0006439006488390056
0.004684041684330225,0.008769351361285368,0.0006448766378910379
0.004681523586812521,0.008620835403430444,0.0027292677430136784
0.0050262684118051616,0.008491988198291766,0.0006741877745326122
0.004595839450373956,0.008475902930043541,0.04354025446145478
0.00515135436825347,0.008726379988233638,0.003617934659893744
0.004467906321619102,0.0087348838251421,0.005008793945441596
0.004387633345380337,0.008661496677513236,0.0005536123214021896
0.004857284293148045,0.008668154559082783,0.0018100790044093523
0.004463137270235389,0.008929554598449156,0.03560420580779695
0.0048132303806162555,0.008940836355225091,0.04110670863107218
0.004489539765293872,0.008895565649524055,0.002007563404740912
0.004550287591361966,0.009153860357844799,0.0010332159053184668
0.004694786042620854,0.008579538586831992,0.0005882212690258163
0.004543647769433825,0.008328981255119845,0.013882460102118504
0.004826868339282638,0.008495981573413186,0.00660652698885023
0.004762073164545896,0.008568920114312154,0.037028095478595376
0.004592872359478285,0.008854804911489392,0.000991382378961129
0.00492299573540458,0.00888677545113368,0.01971882248778423
0.004840224988637218,0.00851874645977445,0.0006033208725887676
0.005210573539414398,0.00884571569364431,0.0015382389708643287
0.004181465296364412,0.008653471413674903,0.0007249733974937814
0.005102150692981307,0.00926144077472233,0.013244236398787683
0.00499202900111305,0.008291386433015375,0.003816102577604878
0.004598172947019709,0.008443058134073401,0.030058985818901467
0.004702415768339342,0.008714792169946741,0.014365713392760441
0.004931183722547062,0.0088784956126591,0.0311804894165936
0.004837215337558092,0.008644455552591971,0.0025944756514125348
0.005146787845911622,0.008469364558886817,0.0005855867177009625
0.004972292701415271,0.008726749039426064,0.040186211789772046
0.004572903659525125,0.008659251256315784,0.016621073907309197
0.004886588272872488,0.008669318602617986,0.0220616852155957
0.004598865946153885,0.008714914920890148,0.0012785003178790758
0.004790468363804511,0.00887679323558554,0.04658052044097965
0.005093784954931672,0.008682173066961259,0.023481400577828042
0.0049705077305730785,0.008405424902073461,0.0005963053764432883
0.004431249679439296,0.00829563162705789,0.017502432402322448
0.005083079027977345,0.008410993384880506,0.0005933474858116053
0.004666725173075989,0.008377946373748687,0.0006882707048968132
0.0045417711149350025,0.008565039549515194,0.00071215702684743
0.00466792466930943,0.008411716728812201,0.007712622852533217
0.004953788077999924,0.008740316185460662,0.011514527090067665
0.004647423092105564,0.008720542092326304,0.00136239678719731
0.0046332334703899376,0.008360064718911936,0.019175342902227013
0.0044942712126093435,0.008982496578589586,0.000549970275714399
0.004527906226967791,0.008902043245520457,0.0034338624295746226
0.004756676683262812,0.008410622467285727,0.039054156800325326
0.004860119649742329,0.008946093893234657,0.000997762018951779
0.004710407293652436,0.008531605695516599,0.05732401038844338
0.004640486729217673,0.008872879887755378,0.007942087856191264
0.004667182549330726,0.008478615749563625,0.0006013498825703159
0.004861903152412714,0.008667325190582855,0.0008423283114525819
0.0045613959145195115,0.00876491098533877,0.008021085063099103
0.004497764771790815,0.008736571226578518,0.005870287967143277
0.0041451211450231115,0.008843587399348653,0.0008084638957947235
0.004949561318977422,0.008665762373233177,0.0011917401269531595
0.004771003992765727,0.008291241891759652,0.004178221868745528
0.004928338128537018,0.008262107227374877,0.000576471628276857
0.004541270477376834,0.00837235254888112,0.0016509782217574635
0.004933243867585571,0.008563703813973042,0.0006665297396044637
0.004763679407578344,0.008987205383105731,0.000570400935939778
0.004734633856331111,0.008598726168146857,0.0009836701419725516
