[0.00794634 0.00469828 0.01096281],[0.00819842 0.00506578 0.01096518],[0.00796545 0.00487658 0.01096974],[0.0078052  0.00489452 0.01098741],[0.007887   0.00439048 0.01099381],[0.00782267 0.00462958 0.01100477],[0.00813136 0.00509971 0.01100496],[0.00783001 0.00516866 0.01102024],[0.00774536 0.00486034 0.01102458],[0.00807988 0.00479476 0.01102683],[0.00789002 0.00466532 0.01112906],[0.00803499 0.00471104 0.01114343],[0.00812392 0.00481469 0.01115671],[0.00781875 0.00488128 0.01142629],[0.00809431 0.00499723 0.01162319],[0.00758371 0.00489858 0.01166378],[0.00772325 0.00493316 0.01175898],[0.00778831 0.00506788 0.01189253],[0.00794066 0.00497469 0.01196888],[0.0076038  0.00469961 0.01226977],[0.00777951 0.00474857 0.01290994],[0.00812579 0.00459987 0.01335694],[0.00799414 0.00506612 0.01557996],[0.0080382  0.00510948 0.01640234],[0.00781351 0.00487942 0.01681507],[0.00831102 0.00480491 0.017334  ],[0.00781662 0.0046468  0.01785615],[0.00811605 0.00481831 0.01815452],[0.00793245 0.00499879 0.01953331],[0.00744056 0.00486299 0.02003866],[0.0079598  0.00448011 0.02076118],[0.00805267 0.00511906 0.0241117 ],[0.00828988 0.0047044  0.02449365],[0.00747982 0.00487768 0.02677678],[0.00775914 0.0048102  0.02735226],[0.00816243 0.00459051 0.03105426],[0.0079509  0.00494893 0.03437232],[0.00765262 0.00483882 0.03981424],[0.0080779  0.00487999 0.04815902],[0.00782987 0.00493547 0.07973385]
[0.00767952 0.00458569 0.00697121],[0.00798833 0.00463124 0.00697351],[0.00797598 0.00456978 0.00697567],[0.00764505 0.00463424 0.00698159],[0.00740636 0.00468787 0.0069817 ],[0.00758663 0.0049644  0.00698266],[0.00728366 0.00418075 0.00698469],[0.00779701 0.00458958 0.00698644],[0.00783865 0.00453348 0.00698794],[0.00761238 0.0048344  0.00699013],[0.00754905 0.0049447  0.00699438],[0.00725829 0.00458714 0.00699438],[0.0072471  0.00442118 0.00699659],[0.00746271 0.00436339 0.00699828],[0.00762109 0.0049967  0.00700541],[0.00766891 0.00441035 0.00700561],[0.00728195 0.00467332 0.0070064 ],[0.00743067 0.004491   0.00701007],[0.00766125 0.00444175 0.00701481],[0.00745608 0.00475581 0.00702026],[0.00771889 0.00478742 0.00702457],[0.00746814 0.00373206 0.00704129],[0.00763969 0.0046576  0.0070416 ],[0.00760774 0.00447327 0.00704238],[0.00738027 0.0045362  0.00704383],[0.00745825 0.00440865 0.0070686 ],[0.00809983 0.00459356 0.00707303],[0.00751786 0.00465814 0.00707922],[0.00749193 0.00472388 0.00708298],[0.0075628  0.00468426 0.00711955],[0.00767272 0.0045749  0.00715847],[0.00746386 0.00447152 0.00717286],[0.0081285  0.00475359 0.00719828],[0.00741882 0.00445099 0.00720236],[0.00740309 0.00447208 0.00722119],[0.00736493 0.00442726 0.00727344],[0.00753252 0.00470454 0.00732381],[0.00746579 0.00452364 0.00735264],[0.0073818  0.00466806 0.00736505],[0.00816467 0.0043898  0.00737096],[0.00731966 0.00495278 0.00744055],[0.00761889 0.00423519 0.00751723],[0.00744273 0.00457    0.00754316],[0.00768665 0.00450679 0.00756816],[0.00770936 0.00436043 0.0075767 ],[0.00766227 0.00453247 0.00763349],[0.00753579 0.0047197  0.00774324],[0.0076555  0.00475637 0.0078187 ],[0.00780038 0.00450315 0.00784625],[0.00771931 0.00441135 0.00805978],[0.00773127 0.00431934 0.00813995],[0.00742895 0.00482154 0.00820474],[0.00765118 0.0042568  0.00863237],[0.00747779 0.00430655 0.00927423],[0.00760935 0.00438939 0.00927911],[0.00774246 0.00453219 0.00932499],[0.00720712 0.0048766  0.00949443],[0.00730052 0.00463028 0.01073523],[0.00750445 0.00442307 0.01078095],[0.00704176 0.0043977  0.01108786],[0.00788335 0.00446306 0.01169614],[0.00728022 0.00507435 0.01371661],[0.0074421  0.00447282 0.01447651],[0.00736353 0.00458822 0.01493169],[0.00772458 0.00499767 0.01498567],[0.00761395 0.00494954 0.0150938 ],[0.0073375  0.00474897 0.01550906],[0.00775232 0.00428961 0.01650274],[0.00779602 0.004668   0.01713498],[0.0073376  0.00496962 0.01835665],[0.00754368 0.00420552 0.01838324],[0.00760587 0.00471203 0.01910576],[0.00741657 0.00441865 0.01990671],[0.00752329 0.00463154 0.02024725],[0.00749973 0.00472838 0.02119338],[0.00730529 0.00436832 0.02164738],[0.00784419 0.00472981 0.0226898 ],[0.00758444 0.00476382 0.02438341],[0.00782486 0.00458577 0.02662781],[0.00755561 0.00442963 0.02725916],[0.00747216 0.00447076 0.0272803 ],[0.00751925 0.00427281 0.02943286],[0.00750251 0.0044002  0.03249185],[0.00741402 0.00471537 0.0336131 ],[0.0080564  0.00420127 0.03653329],[0.00712487 0.00450057 0.04192423],[0.00775412 0.00466729 0.04622999],[0.00768601 0.00422694 0.04756527],[0.0076948  0.0047292  0.04997826],[0.0074909  0.00454853 0.05287112],[0.0076123  0.00467164 0.05613899],[0.00742395 0.00466202 0.05652183]
[0.00154826 0.00018121 0.003465  ],[0.00144424 0.0004646  0.00347008],[0.00180486 0.00061845 0.0034736 ],[0.00140138 0.00038896 0.00348735],[0.00143608 0.00028818 0.00349158],[0.00167504 0.00078226 0.00349341],[0.00190465 0.0005916  0.00349415],[0.00155315 0.00077629 0.00349827],[0.00146989 0.0005437  0.0034984 ],[0.00160098 0.00073565 0.00352025],[0.00199589 0.00037075 0.00353778],[0.00149147 0.00024635 0.00357067],[0.00164776 0.00016288 0.00362411],[0.00176393 0.00052004 0.00370065],[0.00148105 0.00035679 0.00374669],[0.00157668 0.00038843 0.00378636],[0.00182656 0.00058467 0.00384222],[0.00164583 0.00052073 0.00388939],[ 1.74315775e-03 -4.52369798e-05  4.27700708e-03],[0.00168076 0.00012605 0.00438032],[0.00122183 0.00026693 0.00610375],[0.00161076 0.00044422 0.00625623],[0.001816   0.0004126  0.00688372],[0.00177333 0.00074906 0.00785997],[0.00191397 0.00015917 0.00803255],[1.67066129e-03 7.99865134e-05 8.13525729e-03],[0.00107789 0.00069466 0.00835804],[0.00163126 0.00038277 0.0096765 ],[1.75260531e-03 5.28687218e-05 1.09885898e-02],[0.00193367 0.00061153 0.01134753],[0.00148294 0.00041107 0.0119139 ],[0.00178649 0.00034239 0.01205821],[0.00130466 0.00042501 0.0146399 ],[0.0015142  0.00030107 0.0149415 ],[0.00141776 0.0006149  0.01560287],[1.77419300e-03 6.90005661e-05 1.74187701e-02],[0.00183645 0.00020311 0.02148076],[0.00171842 0.00032715 0.02276851],[0.00159633 0.0001345  0.02442749],[0.00146166 0.00044818 0.03312915],[0.0016486  0.00031853 0.03890341],[0.00154897 0.00041452 0.03936771],[0.00179684 0.00037867 0.04711128],[1.72462654e-03 3.65142842e-05 6.64094834e-02],[ 0.00195908 -0.00019028  0.06910354]
[0.00589432 0.00757043 0.01270912],[0.00563577 0.00752595 0.01271183],[0.00574968 0.00760215 0.01271228],[0.00597668 0.00748241 0.01271933],[0.00609446 0.00773809 0.01273096],[0.00594231 0.0080021  0.01275938],[0.00596461 0.00733205 0.01277398],[0.00620889 0.00775728 0.01635322],[0.00584657 0.00745483 0.01647487],[0.00576734 0.00795773 0.0188889 ],[0.00566831 0.00779852 0.02557739],[0.00590518 0.00761354 0.02878144],[0.00599608 0.00765033 0.04093787],[0.00588545 0.00759801 0.0622151 ]
[0.00438083 0.00320137 0.01609459],[0.00415564 0.00312134 0.01610388],[0.00426649 0.00300572 0.01610565],[0.00477296 0.00337656 0.01610672],[0.00446686 0.00344526 0.01612297],[0.00447649 0.00294739 0.01613438],[0.00438236 0.00294402 0.01613492],[0.00426431 0.00272611 0.01615955],[0.00508215 0.00299325 0.01616127],[0.00446358 0.0030392  0.0162101 ],[0.0045519  0.00330849 0.016255  ],[0.00462951 0.00293176 0.01628164],[0.00424723 0.0027565  0.01629616],[0.00422278 0.00318825 0.01629998],[0.00442787 0.00329159 0.01636429],[0.00447008 0.00328477 0.01639028],[0.00477871 0.00335393 0.01658572],[0.00454702 0.00283479 0.01688063],[0.00474516 0.00299415 0.01702577],[0.00450356 0.00315345 0.01717834],[0.00424054 0.0031976  0.01736346],[0.0044562  0.0029549  0.01749183],[0.00417256 0.00314863 0.01854296],[0.00438886 0.003162   0.01857065],[0.00436996 0.00341727 0.01931416],[0.00425097 0.00256378 0.01952848],[0.00466675 0.00278556 0.02274648],[0.00425777 0.00294924 0.02322308],[0.00472964 0.00318478 0.02471485],[0.00445991 0.00291411 0.02559409],[0.00418035 0.00332255 0.02790234],[0.00409228 0.00323    0.02798206],[0.00442826 0.00293379 0.03005903],[0.00429798 0.00310956 0.03163613],[0.00461476 0.00306701 0.0325808 ],[0.00429543 0.00325949 0.03547391],[0.00467953 0.00309331 0.03562442],[0.00441317 0.00337522 0.03645768],[0.00456816 0.00255319 0.03675749],[0.00437869 0.00323185 0.03859142],[0.00446422 0.00336637 0.04300019],[0.00416693 0.00297451 0.04858   ],[0.00442226 0.00303419 0.05233451]
[0.00735293 0.00637598 0.00700921],[0.00716015 0.00571395 0.00701738],[0.00702228 0.00601585 0.00701785],[0.00761269 0.00553205 0.00702989],[0.00732152 0.00611264 0.00703019],[0.00707071 0.00600335 0.00703475],[0.00753788 0.00593421 0.00703644],[0.00715573 0.00603534 0.00704346],[0.00710999 0.00598957 0.00706518],[0.00718667 0.00581234 0.00707322],[0.00712306 0.00577264 0.00707413],[0.0074641  0.00602962 0.00708019],[0.00724032 0.0059604  0.00709445],[0.00658639 0.00573779 0.00725054],[0.00718889 0.00575125 0.00732615],[0.00716203 0.00589462 0.007491  ],[0.00717683 0.00589673 0.00779239],[0.0067905  0.00595297 0.0085604 ],[0.00716868 0.00556163 0.00918563],[0.00696755 0.00565706 0.01001594],[0.00713641 0.00603973 0.01156125],[0.00700491 0.00594261 0.0123043 ],[0.00728903 0.00597956 0.01292291],[0.0075565  0.00564175 0.01295154],[0.00747016 0.00598348 0.01609116],[0.00736945 0.00601495 0.01610362],[0.00724369 0.00626755 0.01712052],[0.00736301 0.00569644 0.02305107],[0.00727318 0.00576454 0.03216594],[0.0074554  0.00609169 0.05240925],[0.00710081 0.00565267 0.08180227]
[0.00457045 0.00589163 0.01936033],[0.0051964  0.00591029 0.01936731],[0.00505862 0.0060911  0.01937233],[0.00457153 0.00611888 0.01937256],[0.00422183 0.00591563 0.01937576],[0.00454174 0.00583715 0.01938422],[0.00508375 0.00596979 0.01939699],[0.00445738 0.00634779 0.01939702],[0.00476073 0.00633505 0.01940768],[0.00479081 0.00633958 0.01942133],[0.00523207 0.0063008  0.01943776],[0.00451145 0.00653255 0.01944262],[0.00487985 0.00621438 0.01945136],[0.00491025 0.00612195 0.01956179],[0.00455714 0.00585581 0.0195625 ],[0.00472629 0.00649477 0.01961501],[0.00476142 0.00627834 0.01962828],[0.00509942 0.00627869 0.01978357],[0.00483111 0.00608756 0.02015141],[0.00530836 0.00629112 0.02016653],[0.00532128 0.0060687  0.02030317],[0.00497364 0.00586815 0.02049643],[0.00507146 0.00589998 0.02065269],[0.00493151 0.00631452 0.02172593],[0.00476015 0.00601785 0.02245166],[0.0048757  0.0059072  0.02262062],[0.00487608 0.00596263 0.0227414 ],[0.00500521 0.00610363 0.02869824],[0.00454067 0.00586444 0.03013156],[0.00493758 0.00590131 0.03046157],[0.00480413 0.00618005 0.03261904],[0.00477875 0.00609602 0.03324604],[0.004669   0.00610724 0.03540079],[0.00475871 0.00610533 0.03609271],[0.00479346 0.00607225 0.0367863 ],[0.00485327 0.00623165 0.03827722],[0.00467544 0.00627547 0.04084922],[0.00504337 0.00658577 0.04171616],[0.00475657 0.00605082 0.04277333],[0.00484771 0.00606549 0.04280531],[0.00493817 0.00640114 0.05605489],[0.00502655 0.00607871 0.0573161 ],[0.00494009 0.0059372  0.05836708],[0.00501556 0.00634789 0.07375455],[0.00495108 0.00605336 0.0778288 ]
[0.00563608 0.00571584 0.01908549],[0.00606884 0.0056986  0.01909262],[0.00603725 0.00533292 0.01909616],[0.00620522 0.00553347 0.01910209],[0.00592736 0.00570794 0.01911068],[0.00602142 0.00579761 0.01911146],[0.00560759 0.00548088 0.01912482],[0.00588307 0.00579171 0.01914231],[0.00609456 0.00562264 0.0191532 ],[0.00614551 0.00565708 0.01917666],[0.0059802  0.00605807 0.01919504],[0.00562629 0.0058115  0.01925553],[0.00601467 0.00524756 0.01928497],[0.00554004 0.00582364 0.01929181],[0.00577392 0.0060883  0.01929308],[0.00581627 0.00561969 0.01930401],[0.00563864 0.0057619  0.01933855],[0.00595118 0.00533808 0.01946123],[0.00613928 0.00530753 0.01946298],[0.00578232 0.00541212 0.01949058],[0.00586583 0.00499372 0.01980141],[0.00590749 0.00521543 0.02141141],[0.0057574  0.00530094 0.02842897],[0.00556571 0.00546102 0.0303889 ],[0.00590903 0.00548548 0.04035513],[0.00560767 0.00542748 0.04158866],[0.00641253 0.0056146  0.04656149],[0.00577879 0.00557302 0.05475561]
[0.00928671 0.00510942 0.01503716],[0.00945092 0.00551209 0.01503748],[0.00942793 0.00533548 0.01504114],[0.00919393 0.0049281  0.01504231],[0.00957144 0.00558918 0.01504256],[0.00938925 0.00510007 0.015043  ],[0.00953969 0.00498294 0.01504446],[0.00913031 0.00540498 0.01504481],[0.00944088 0.00505298 0.01504704],[0.00919399 0.00519436 0.01505049],[0.00903357 0.00529121 0.01505155],[0.0094125  0.00561406 0.01505185],[0.0096157  0.0051691  0.01505613],[0.00920145 0.00515616 0.01505708],[0.00902804 0.00551278 0.01505935],[0.00935173 0.00540877 0.01506163],[0.00924883 0.00548944 0.01506437],[0.0091867  0.00486443 0.01506822],[0.0099059  0.00501196 0.01507413],[0.00918273 0.00506293 0.0150743 ],[0.00905922 0.00550268 0.01507779],[0.00904359 0.00460517 0.01508994],[0.00950651 0.00582716 0.01509101],[0.00907669 0.0052985  0.01510986],[0.00930469 0.005325   0.01511296],[0.00894692 0.00525004 0.01515235],[0.00958104 0.00526686 0.01516396],[0.00927212 0.00495365 0.0151784 ],[0.00913255 0.00533819 0.01520356],[0.00966785 0.00541958 0.01523201],[0.0096508  0.00488328 0.0152385 ],[0.00958619 0.0052036  0.01524625],[0.00950089 0.00494722 0.0152931 ],[0.0094237  0.00505245 0.0154949 ],[0.00946992 0.0050352  0.01552459],[0.00932995 0.00540571 0.01553941],[0.00919877 0.00536202 0.01554536],[0.00926512 0.00564774 0.01554579],[0.00945064 0.00536853 0.01559456],[0.00938863 0.00517858 0.01569503],[0.00952447 0.00491355 0.01569737],[0.00945672 0.00554324 0.01570396],[0.00940576 0.0053577  0.01607138],[0.00965701 0.00541177 0.01609105],[0.00924912 0.00540366 0.0163006 ],[0.00914299 0.00528966 0.0168391 ],[0.00917439 0.00502759 0.01714848],[0.00981996 0.00523565 0.01723777],[0.00939674 0.00509166 0.01747977],[0.00957895 0.00529064 0.01770403],[0.00938103 0.00574415 0.01824368],[0.00937275 0.00523742 0.01963495],[0.0096548  0.00514213 0.0201335 ],[0.00932151 0.00508684 0.02053848],[0.00924062 0.00533156 0.02163971],[0.00933243 0.00536522 0.02197609],[0.00936181 0.00510172 0.0238393 ],[0.00950436 0.00544443 0.02485079],[0.00966436 0.00558818 0.02506944],[0.00958283 0.00538441 0.02516737],[0.00915797 0.00479061 0.02541449],[0.0094009  0.00574893 0.02549132],[0.00916612 0.00577634 0.02581634],[0.00917192 0.00538696 0.02914011],[0.00937157 0.00528388 0.03076206],[0.00908139 0.00528782 0.03211496],[0.00963428 0.0050551  0.03584737],[0.00929876 0.00533773 0.03785383],[0.0095322  0.00543652 0.03976212],[0.0093097  0.00555127 0.04123511],[0.00947933 0.00551503 0.04181057],[0.00946531 0.00558111 0.04662104],[0.00938848 0.00547643 0.05732479],[0.00955906 0.00533886 0.07024928],[0.00945577 0.0052629  0.07194418],[0.00944197 0.00554223 0.08754989],[0.00890769 0.00537575 0.08780875]
[0.00417257 0.00629573 0.01542311],[0.00391925 0.00623961 0.01542767],[0.00373453 0.00627739 0.01543445],[0.00399515 0.00595852 0.01544082],[0.00393081 0.00572754 0.01544987],[0.00405371 0.00616163 0.01548309],[0.00391779 0.00632501 0.01550763],[0.00414422 0.00611906 0.01551954],[0.00384804 0.00600201 0.01563606],[0.00384291 0.0063673  0.01564389],[0.0039805  0.00630108 0.01566629],[0.00404169 0.00629788 0.01575756],[0.00407274 0.00638659 0.01576421],[0.0041854  0.00629982 0.01582471],[0.00400796 0.00651338 0.01586646],[0.00416586 0.00633472 0.01712699],[0.00377951 0.0060159  0.01943013],[0.00372639 0.00636134 0.01978906],[0.00404332 0.00552949 0.01986758],[0.00450553 0.00639223 0.02031036],[0.00413504 0.00599491 0.02036568],[0.00399673 0.00586426 0.02105232],[0.00399797 0.00668981 0.02346448],[0.00412323 0.00654403 0.02490757],[0.00396462 0.0061638  0.02536616],[0.00431408 0.00632463 0.02549053],[0.00404209 0.00619569 0.02622633],[0.00386856 0.00626543 0.02660498],[0.00374074 0.0060749  0.02692834],[0.00405991 0.00608377 0.02779554],[0.00391813 0.00643656 0.02793572],[0.00392563 0.00635158 0.02827358],[0.00386039 0.00625331 0.0328412 ],[0.00404053 0.00642054 0.03296772],[0.00395282 0.00637271 0.03826089],[0.00423908 0.00608871 0.03869346],[0.00371839 0.00600869 0.04093969],[0.00415025 0.00612891 0.04225121],[0.00404934 0.00620718 0.05156409],[0.00395433 0.0060441  0.06628647],[0.00412676 0.00587854 0.06845564],[0.00416989 0.00623631 0.0692947 ],[0.00393636 0.00608328 0.07987025]
