x [px],y [px],t [s],t_relToExtTrigger [s]
168.0350670125184,193.1739448193434,0.001049186654686063,nan
170.28390928464555,195.83325740782038,0.0010546360003432457,nan
169.60858294428238,185.18278595502812,0.0010607700819497137,nan
154.08903055178754,192.1009384260568,0.001078214082250162,nan
168.70799624409455,194.26304429073002,0.0010917091711936113,nan
164.0038381198841,193.7655676016495,0.0010949641193811924,nan
178.85053400929075,185.81631659953152,0.00110877988129825,nan
165.54066776744355,189.02952859565653,0.001124016524356142,nan
66.62454341849109,102.06920653852656,0.001127829010644626,nan
159.18133337108577,201.7844699812602,0.001138140875639249,nan
168.40472989685523,183.89751437119162,0.0011533999519345865,nan
158.29639951652007,186.41957531404952,0.0011660466328726198,nan
172.20036351977612,187.76843593060022,0.0011669994079517303,nan
163.25440511938993,191.026060389898,0.001231589254746102,nan
253.84083491924204,235.9888771177902,0.0012893436994075055,nan
254.37055501587182,229.3414241095238,0.0013209472703695187,nan
162.77772259977561,177.58542504745333,0.0013494959326795012,nan
219.83494808071,-2.0713790610566134,0.0013664107229437446,nan
161.0054621876698,189.9098263291706,0.0014274124178648598,nan
76.30716684128295,70.69156322015733,0.0014736681640218766,nan
176.22456964833626,191.43276023726096,0.0014748510139234732,nan
243.50495171766687,50.54708525966417,0.00152369522165211,nan
199.3653941339591,219.5167746766246,0.0015454374563196411,nan
189.34799270277045,233.93845573586464,0.0015498742668991743,nan
193.46876659983326,220.7726132886122,0.0015508892719730645,nan
194.6597987457737,223.89295593606278,0.0015541738125216403,nan
197.35724847348646,234.6047918099903,0.0015580793912689057,nan
198.63368428812294,225.5462961398678,0.0015604063217449764,nan
190.45199890494771,232.21714661905827,0.0015613100792200446,nan
190.67590549853446,231.79220897912998,0.0015631511112696656,nan
188.43876053490442,230.26719529609665,0.001572859447528439,nan
200.89569828214724,231.12515198217693,0.0015754126858816592,nan
196.03826580545817,225.51900518018485,0.0015937257871630345,nan
201.5639166385593,230.0078295761196,0.0015980839752390823,nan
198.5646671100087,232.02156131340297,0.0016044583761780512,nan
202.87707108804955,218.9589246281935,0.001609502063377009,nan
198.88040699923297,222.1107117213615,0.001622077944223797,nan
200.60873802311755,232.90171365740838,0.0016342495986531463,nan
195.87785532247642,228.6173529771519,0.0016356641770107188,nan
214.94101195832133,8.167430129231521,0.0016560178102414276,nan
75.47027935661679,106.49174737389897,0.0016572813978482474,nan
183.48830998748423,228.6222171849446,0.00166661954778957,nan
199.60420448306752,220.46511374644754,0.0016981132170695507,nan
213.25734817078117,2.8122612306138395,0.001705956952233922,nan
194.55185544065367,219.54023653838829,0.0017093497230441274,nan
233.86467046904082,50.0370029097653,0.001717328605753909,nan
78.82402588598664,71.92251643119596,0.0017314669051670863,nan
198.56760197616669,229.19736242011072,0.0017626302997385197,nan
189.40585945963127,224.0963735013121,0.0017756381032817165,nan
80.17704197305868,80.48326423000381,0.0017759260722146368,nan
108.97023645946288,80.50413868157264,0.0017837556639093614,nan
201.014675622593,-0.6122699861260229,0.0017902302968577084,nan
117.44493433499252,79.46711384251394,0.0017942204023724177,nan
125.33892546366704,80.10282628779733,0.0017985269010823673,nan
110.94671973010112,75.08256765537286,0.0019004758442428354,nan
187.90457555854508,12.058496904824592,0.0020174288684985543,nan
185.86929921883225,16.90952205806516,0.00201855968127989,nan
190.7938578446053,20.18769048433219,0.002020228946224694,nan
193.84431341257354,28.5481011738224,0.0020227629689932906,nan
178.4296828700563,24.59506590734344,0.002022915483391412,nan
183.39193450060884,22.935492093617878,0.0020242887889735986,nan
252.61261610697164,237.17236886796724,0.0020250858572223394,nan
198.4288720257251,17.847784495936367,0.0020252307208137687,nan
190.44188989134116,20.173679099615956,0.0020269492934947555,nan
184.44404381728657,15.093744091993015,0.0020285666202348777,nan
195.0591357711712,20.628670159411136,0.002028695540343033,nan
199.02189414527447,25.157817757753026,0.002029109491556052,nan
191.00226877851642,17.34499873685419,0.002031783772203659,nan
187.43433744655403,15.224578339470904,0.0020324846821698486,nan
194.85857811837633,221.96005846293522,0.002033750378351627,nan
175.31812701151443,21.223470386271238,0.0020356142868074236,nan
123.47963512198986,23.031542538608097,0.0020387849739333373,nan
186.39928439577886,26.17468511617808,0.0020437257116799603,nan
186.72487078762265,20.889934944101064,0.002044615420822886,nan
190.58812403384363,30.833491647470325,0.0020451676667999678,nan
193.7003478799858,216.10308432164788,0.0020496647180806332,nan
115.18956298630782,21.3354856435834,0.0020502001360101375,nan
130.66139400222406,20.59897968186079,0.0020504817588414483,nan
188.57810316194568,28.30152826184048,0.0020527347829243973,nan
120.93804369535201,23.111929919810724,0.002061442589449313,nan
193.25694051695538,25.04253326119086,0.0020651436060004236,nan
123.433701428208,17.631886353737144,0.0020768269772186033,nan
206.47127845652423,16.638928390389747,0.0020779469377745596,nan
196.13394263395037,29.008641260750412,0.0020798539311155206,nan
184.14151359415638,9.418436142566454,0.002081018316329979,nan
200.1451225858626,20.370199222387463,0.0020879793813275475,nan
188.61626778930452,17.861847578416757,0.0020923985297268957,nan
194.60304470334776,17.298112418799768,0.002094667383058695,nan
116.94818495202777,20.81495815144485,0.0020985904130942467,nan
132.21080873810772,21.642344611648227,0.002103077603691227,nan
194.49197933488938,27.69479685852063,0.0021095509944180683,nan
117.59015938376348,24.2616229506421,0.002137963010799414,nan
69.84012690187114,177.9718081603727,0.0021491206341401657,nan
63.76849676706577,185.85590290300985,0.0021514071935407096,nan
126.53909967025977,19.913964647685688,0.0021536351694325874,nan
188.58679151597315,17.681956002240003,0.0021604788790701426,nan
183.57169357135896,15.905580460808714,0.002161955919965646,nan
76.0151662746578,182.7876364074222,0.002165353792106871,nan
72.03278095198263,180.2731296331206,0.002178209019747067,nan
185.1429454762466,21.012564749623923,0.0021800748525520764,nan
185.47848573329875,15.775830454470162,0.002181321813313202,nan
66.8076536672667,225.96738786392177,0.0021816525125341463,nan
190.48607783949637,19.560464965442165,0.0021938869500807523,nan
188.69438127055807,25.505523350393048,0.0021996789051270827,nan
190.27676430534024,19.982166451604947,0.0022419330930797668,nan
63.218627604188704,186.3736289767531,0.0022716703296902104,nan
118.44613517244368,17.953795846445118,0.002271893993529216,nan
177.98965450952278,22.52181800691934,0.0022752519829617726,nan
218.76531551305513,7.215671265188683,0.0022755681285134607,nan
125.35148701222315,20.909047926823362,0.0022812384027041097,nan
124.97366049265392,240.5073282664744,0.0022877583284930956,nan
122.40180638349302,236.44195094407226,0.0022887679906757785,nan
120.1939233522782,232.26192801071937,0.00229598969761532,nan
208.53087630870127,225.6610160509596,0.002297818762813751,nan
123.68357023192146,239.13198506751985,0.0023048317088010706,nan
68.55515487102447,183.92397416603416,0.002306834664257394,nan
119.65035177663849,243.38464457918136,0.0023166669150868967,nan
194.37950150621714,21.26025547979939,0.002319812309657559,nan
123.665988509603,241.16874834100634,0.0023231331487741933,nan
124.27856145750336,16.644819297000915,0.002324648103499892,nan
238.50121173922145,57.78085437753046,0.0023255913841460415,nan
117.75507915401155,241.432584562705,0.002336972149554174,nan
197.24250947393065,224.1296286699495,0.0023371954991337914,nan
177.93016127993323,22.639186061057615,0.002346762547069774,nan
131.15114426183334,237.9175980890751,0.0023576979237817995,nan
117.90536914452765,236.1209826260653,0.0023729090478654246,nan
129.95344992034882,232.54661087139564,0.0023743802932200474,nan
195.32286778334526,20.878794972382817,0.0023895268056805465,nan
85.1682487044324,70.09569807667971,0.0024355688205119656,nan
117.68279720724827,19.86261590422762,0.002449738332833128,nan
107.21543987597592,236.54538428990307,0.0024706725847512333,nan
239.12340727334012,108.3055898061635,0.0024722084944381177,nan
241.3422675175549,115.37661682735339,0.0024781805462760946,nan
119.70613333584703,237.75492157307576,0.0024803099007154393,nan
249.77421257524585,116.29215971127721,0.00248953101904313,nan
234.9794088986462,121.14778174078,0.0024916538104620208,nan
237.76113295221663,118.42743966900485,0.002492032099948123,nan
228.4373500715071,115.80606576598004,0.002499519333863805,nan
241.8538694033833,102.83753069553967,0.002502628081554033,nan
194.51219575143924,18.927706789546566,0.0025203720716539917,nan
250.98330534071144,227.59522688287998,0.0025325038954210097,nan
186.74630671749995,20.01971897275369,0.002532802750088108,nan
192.30674510680365,145.91933065863697,0.002534199375024069,nan
191.41153197489493,140.5028954094408,0.0025376068982010704,nan
201.73955297199848,133.17263179527046,0.0025458152095033304,nan
58.971009795674306,224.0894221351103,0.00254707522453009,nan
235.72057280530794,120.33631829949887,0.0025541483426603966,nan
201.73388929301856,227.68247451545184,0.002563144665602466,nan
200.05402903413898,144.47612918445608,0.002565667474385167,nan
199.02447122550606,142.07998803817318,0.0025668868969136427,nan
195.83455447750157,144.42394953328085,0.002570853781982583,nan
237.50311918699225,107.74816486903018,0.002592367775510081,nan
198.27980360792273,146.28192692514486,0.002598290492616526,nan
69.96009940040715,184.80362951450417,0.0026109036399944874,nan
199.70194892004065,154.58377109617183,0.0026121089497424177,nan
227.74898700455387,238.74264812225468,0.002624234779943111,nan
231.72055514222012,246.59790883078102,0.002629416992749998,nan
236.079134488335,245.56175745649557,0.0026325930027471614,nan
191.97675887398682,141.86478935806454,0.0026367260782652704,nan
233.57817792657337,109.58338399687999,0.0026385953769487895,nan
243.21749919242114,237.3935732306436,0.002639561964706858,nan
232.5324505781119,238.1249591917882,0.0026396829921186615,nan
230.96447212907373,245.5754852961186,0.0026400353590105264,nan
126.61388419985224,242.04970001072397,0.002640579809548228,nan
234.08880139834108,237.14852500192836,0.002641935121989567,nan
199.128081889998,146.78246012949717,0.0026467549918057645,nan
231.32351628614464,242.5801445171842,0.0026473152992245153,nan
197.5761959647747,143.62541482031577,0.0026500192371209466,nan
232.9255951106193,247.36379267237913,0.002662174382261693,nan
220.74422855374408,243.0857476184781,0.0026645977841392643,nan
237.3418052869813,241.00145078184337,0.002664723732785699,nan
124.07415376800084,24.854670037461577,0.0026664808022095355,nan
160.22195021278284,188.82833340330237,0.0026678135944620098,nan
241.60279844800056,110.40285487894812,0.0026703197892924374,nan
233.3851939973478,253.8271703426157,0.002682538808917754,nan
187.12416657774074,30.237696750528507,0.002684340663129397,nan
83.9932417285888,133.1704267534254,0.002686411229007407,nan
69.39918420458542,128.64526855811445,0.0026877443290089617,nan
234.80907720089164,242.34485680682872,0.002699110646685852,nan
65.69037975529868,182.06784105524508,0.002702870417866753,nan
196.87248913834023,18.12295723120886,0.0027058343098826866,nan
196.77448865559597,146.00314514613524,0.002706634802776995,nan
84.62533042357212,138.90331356114606,0.002707385597027073,nan
237.51379940675838,242.61652528258173,0.0027088813521840872,nan
255.52113469789745,111.54276690802693,0.0027277554293602085,nan
237.81448401848874,238.9624378418348,0.0027377478634925323,nan
198.98586771538083,221.19204367743333,0.002740011773367322,nan
202.68025694948219,132.83370954815183,0.002743424882572807,nan
235.14709649792536,114.1037648674965,0.0027594301494054136,nan
230.85090147830576,117.62926968542973,0.0027616870851834914,nan
245.61172734508523,248.9533959726691,0.002798123896607583,nan
206.20180036991601,224.38472592460678,0.002804927963107005,nan
184.2615805517968,21.154656612987264,0.0028050963650566078,nan
168.66804938145543,190.68421834090603,0.0028131386579537624,nan
238.1319196844132,251.63146554981483,0.002814632735309528,nan
197.51174774540888,230.11434484895818,0.0028435245342329756,nan
242.3046224026332,229.86708068415734,0.00284498377817106,nan
203.061437468207,232.9293883875138,0.002861621662381418,nan
189.402173861412,39.06409545804136,0.002878961876453916,nan
66.39062117424183,178.30871915553598,0.0028815406638782112,nan
187.37586881929994,29.802800736986512,0.002895207226286494,nan
189.38184578503322,24.19569629072978,0.0029737667346391985,nan
202.9950859005394,140.61806951571825,0.003011282899154342,nan
191.6651771705349,17.389232148447633,0.0031214574175620173,nan
245.00296475821656,45.44679396960368,0.0031670146681993523,nan
208.59556826119513,144.1710208172283,0.0031749783198629844,nan
196.97270235292262,138.1181242760095,0.003198099772205674,nan
190.86003452090029,150.07297188654846,0.003216005394678299,nan
234.66572758889347,184.93955817097148,0.0032197011314359153,nan
202.87362742035694,225.67165750632725,0.0032694895798347483,nan
73.50282024082088,188.41495036088475,0.003283669527179188,nan
199.61959299306926,130.1256918291279,0.0033089893026187677,nan
242.0908374366354,244.95568184687264,0.0033471262266274704,nan
110.68701119197092,82.77581674845531,0.0033645826763423117,nan
244.20136079382806,107.91383794633437,0.003394154137388757,nan
189.87501944704493,142.00224483357263,0.0033955481273220322,nan
199.51534098419728,22.668600956789433,0.0034350688679060373,nan
54.627230556960086,15.57800982746629,0.003519102192379206,nan
123.97126222891497,241.00423408341575,0.003537650296322904,nan
227.71566046036858,173.5759698466874,0.00354418197757076,nan
47.20522691367867,12.144639425146128,0.003549497227127971,nan
145.08694758141723,6.863225799828017,0.0036424554847849563,nan
119.72656390844143,236.48611698333036,0.0036544746511540504,nan
195.53469169338857,25.993223024662587,0.003663812629915013,nan
192.97077971510228,16.778031493656645,0.0037064453656191756,nan
63.19867130406552,179.33842616228762,0.0037464157273650145,nan
87.94565917319629,131.29095123132646,0.003834703925678101,nan
66.42450403624198,184.4765399479101,0.0038408332140949953,nan
235.93889556553967,160.95684645716634,0.0038438568141787818,nan
168.5164248250155,188.54909782196353,0.003906487296266293,nan
242.96548182418434,22.919461504843113,0.003957866765730961,nan
249.98096977615617,33.650045068341164,0.003959334834275835,nan
252.6115931553711,27.641550082195227,0.0039595786224712,nan
237.47488049398936,35.16638263542049,0.0039654963222034495,nan
237.39198668218606,23.712212648066554,0.003978912631308934,nan
242.03516182561864,25.318076936941253,0.003993006000777084,nan
248.61159466227176,34.882832766770115,0.004004955093110979,nan
235.3382686729077,14.345063396430273,0.004010736180405644,nan
249.62326222689006,26.407254269490874,0.0040502401793454275,nan
187.79790145130457,227.30805019386307,0.004061401950263419,nan
241.62333715612033,18.606703304774303,0.004132642727393438,nan
246.42185906655334,34.550751195644516,0.004159943594320753,nan
133.1012233595768,236.5957168242651,0.004247286475115934,nan
190.29825380885345,17.630295517929284,0.004263436367492107,nan
249.04164892756052,22.411975395380775,0.004296972402116223,nan
51.83962015436273,18.345301348818516,0.004347597686570023,nan
250.9494737305662,18.6240628829808,0.004363209392820983,nan
171.22115201136464,192.6789517328987,0.004366044298882311,nan
50.22997301862192,19.07078697754198,0.004380612766764566,nan
233.94051016838804,246.59914249908616,0.004397230280180174,nan
109.4489248813742,17.629706883117368,0.004424265615324959,nan
114.44712513936753,22.40637168802587,0.004425163197160693,nan
103.1055188819497,32.740634556690964,0.004428343424495292,nan
120.35587369751927,31.5420832052831,0.0044288374753592335,nan
115.56165655383204,27.03474828143735,0.0044292521053191,nan
119.38248047703104,31.243918354122876,0.004429954308831159,nan
132.61720401852236,237.33008337245403,0.004430657463022096,nan
110.33849055496516,24.27752769746701,0.004434463993364098,nan
116.74942144815994,37.90532774603659,0.004435183179228215,nan
117.91871226113982,36.9012493815629,0.004435348676909885,nan
119.91607630255494,29.118384511491257,0.0044364618495247605,nan
118.31712322494579,27.789665439031076,0.004437805587647899,nan
111.4472230753732,26.812541597136942,0.0044390971859419055,nan
111.11408075178282,18.506681265097033,0.004440358933218909,nan
121.55608066773448,35.42080794813059,0.004447053866354152,nan
109.47266501963139,26.693202019519173,0.004447092015849404,nan
226.64099377566382,249.11289936236585,0.004447682117997418,nan
115.40533347693513,39.53619693187999,0.004449335610388335,nan
122.80868258051656,25.475946588882866,0.004453357437897494,nan
118.85958770714574,40.59133637090734,0.004462104733617119,nan
107.40049658922975,3.3154001369861112,0.004468193955618865,nan
105.25192120483145,-1.0909209690837427,0.004470520217981794,nan
114.14379991762328,24.255326651447326,0.004475755547682388,nan
116.21409723923887,32.32350713506942,0.00448931842863742,nan
112.50465602914674,34.22232417992474,0.004509137452061414,nan
179.66936340285332,14.74884937887315,0.004551262265307292,nan
115.89442146512678,34.712613911283704,0.0045569626171725955,nan
110.71868101523759,23.950550096716963,0.004563134105034968,nan
114.66888492890256,33.08376772498279,0.0045812581690368465,nan
245.14686668711883,111.49106662725713,0.004613749270365949,nan
110.53923344295254,32.48995332337127,0.0046325540283138475,nan
186.99597432599057,22.405191100236017,0.004638997384680592,nan
118.92627362150147,244.74246252781768,0.004656175078903061,nan
116.55517983644215,77.83957705526393,0.00467017948960379,nan
113.3438589609261,25.024969184621064,0.004747483850810604,nan
168.9213545520626,191.18512500068448,0.004760922352523645,nan
113.05312937870075,233.66940626924398,0.004821460679314361,nan
107.89953347034925,34.40119945000633,0.004841362984278515,nan
195.42409362817853,24.182626240403263,0.00490440889992581,nan
247.52922046222963,30.865516858722877,0.004910330836315308,nan
76.49967594903153,123.09080539788437,0.004969506800083295,nan
107.2659028523163,8.331651484345914,0.004969665514969673,nan
164.95335082470314,201.96972083879024,0.004983470304806315,nan
240.5670722464294,115.46467894070635,0.00502533972691653,nan
225.17628381744166,243.17031316441845,0.005040662789971904,nan
113.30506612508954,21.199723157239518,0.005054141064193958,nan
216.301382081821,244.00763751225506,0.00506367373231693,nan
228.6313591178752,239.63908824912986,0.00506378481881594,nan
114.40744866326122,22.59573967524564,0.005063839505052044,nan
133.6983795586303,14.366150830685234,0.005082487444359705,nan
79.20901386272926,135.35126745595107,0.005085928921149761,nan
77.72518811935775,132.1701646038752,0.0050939151686592785,nan
76.29869006429833,129.42798270834683,0.005094137951515396,nan
79.6006391285142,129.326855773876,0.0051215571076632755,nan
73.04088960267593,132.50300291004322,0.005141843514933851,nan
81.21141632901325,130.717387449588,0.005141937253920524,nan
80.61343072187431,129.56991600160842,0.0051941131265208365,nan
69.09363821349639,150.97447395377452,0.00520814548286106,nan
222.6910515872296,245.04746649255446,0.005237076927120186,nan
169.18680597752902,193.39390186805386,0.005237270268769479,nan
182.5649652554787,15.454522480066672,0.005259186655549846,nan
205.40380331899692,138.1094474230921,0.005265661430966483,nan
249.90591810685703,19.775690340529625,0.005278467326972653,nan
33.89103378788988,12.464911305291603,0.005313584329476237,nan
242.63700636929335,243.1642059905314,0.005314828344627763,nan
183.57945576805542,13.075120787740904,0.0053651076259866246,nan
240.58853845632154,19.55819189387729,0.005386385782709286,nan
112.57430189631994,38.11536356422282,0.005429429804659121,nan
85.27915565472078,132.3523872977463,0.005437262081295056,nan
82.79075873650177,128.75607838688677,0.005455438556290036,nan
111.5318088835698,20.802480007003002,0.00547952200294511,nan
193.933814395739,20.793897384806467,0.005485107496711366,nan
186.84743390094448,231.8176139559393,0.005486985453688219,nan
117.64503186857632,236.9082216127449,0.0055065143233391746,nan
70.23832883234824,135.28853929813272,0.005521600481573128,nan
245.44151856031579,116.91447270758059,0.005605324689181109,nan
237.91475967879384,116.71592010952203,0.005672888623141945,nan
250.59587703200106,116.67746503814242,0.005678187557279311,nan
249.59082089757086,110.98691554272901,0.005689723044296422,nan
254.36626433040695,101.13047823785938,0.005693431488878962,nan
243.47795442506867,116.57932619976553,0.005702119586243946,nan
237.3803109862917,117.37280735808733,0.005708210558423353,nan
77.69844801049378,132.73903829563704,0.005717077585500772,nan
246.1971538189163,123.23532863010082,0.0057171833947772905,nan
244.43362869591817,112.92731176359037,0.005721723104818331,nan
75.66826378680459,106.73914058412635,0.005746409039246353,nan
199.22614227708095,146.86808275611074,0.0057503701162324485,nan
222.3516845987058,241.44619658022174,0.005807748962983671,nan
79.01480102856937,106.13548642640404,0.0058194661826749755,nan
235.95302554106485,114.37534760915271,0.005853199126616347,nan
244.47650831348113,111.7611638345109,0.0058549844812531195,nan
70.92109917426335,135.44614167137243,0.005872227204505629,nan
244.63770982401988,119.52873988098973,0.005970999414771403,nan
218.9377416413849,6.89283810307261,0.005971194192408824,nan
227.6169904835141,234.35381738391575,0.005985907829578872,nan
185.58694543963153,22.2009279104314,0.006003466918292604,nan
233.90199334962423,247.03661709370166,0.006069318372764762,nan
239.95534573785568,119.59811686960099,0.006091366341189116,nan
188.92012769325922,26.330171766773383,0.006095328921966341,nan
129.62663641093567,233.50914744305615,0.006161833954533437,nan
250.25518809485803,113.2191276915546,0.006191036753282227,nan
177.9311207003711,135.36828696534405,0.006230057617283749,nan
118.26970439901211,134.80020788031686,0.0064154730888165284,nan
190.3409759054163,142.40050808839675,0.006423504149293666,nan
168.252854188645,128.04699522518632,0.006460332581197029,nan
120.01340246469587,18.810634664451875,0.006596416963753826,nan
71.27567323429804,100.06546063216119,0.006663398842344464,nan
65.35010846745494,177.1418256376619,0.006664803098120653,nan
162.68540097746765,191.01275850595255,0.006668081648373659,nan
240.4194063979037,106.34180774594174,0.006711540409450788,nan
162.3231289669359,134.99345723051198,0.0067115573982817565,nan
78.43568081271498,126.28303693079873,0.00673082544931821,nan
196.12410820708212,212.86771207584678,0.006744368255319152,nan
187.8013237551148,213.41807153063414,0.006746858619771741,nan
199.67791504155824,221.69153644776148,0.006747986836792671,nan
122.13780040107983,243.851336755415,0.006749661812420517,nan
175.41395297768787,208.9884611643089,0.006757412144078397,nan
183.669773515783,202.7364518876643,0.006759701843797768,nan
172.09873382551626,104.7807805309269,0.006783927588780727,nan
203.18863364798835,77.2154148388807,0.0067858736012159195,nan
215.96280329792495,73.07888215705839,0.006791852029735735,nan
222.2075095082638,67.23186419204778,0.006791888520206901,nan
210.5779041873015,60.76928293599149,0.006793928034638286,nan
67.46668373501427,127.76931126418557,0.006794965811949221,nan
166.15714377863827,106.02756546305856,0.006795052143893556,nan
55.46565215257413,22.855247143412516,0.006795912290503433,nan
224.64126242452693,80.75998095222405,0.006802831820799849,nan
239.03079296397487,107.18542676252287,0.006805162008057029,nan
189.61045043681852,215.78710138574033,0.006812678758972731,nan
216.6820712409474,65.27221779737565,0.006816403168743546,nan
172.00668057833465,98.87552126545647,0.0068250760056174165,nan
217.94898038820384,61.82551095320873,0.006825935723484367,nan
186.17179435589793,214.28850421547267,0.006843368609085184,nan
209.69596559442206,72.03858194189274,0.006867446692504254,nan
178.8413770674273,101.32717761616213,0.006874538165286772,nan
204.95597488857953,71.32456637280248,0.006875429624832741,nan
183.02111646156848,108.76518846624417,0.0068800408598405655,nan
73.65854874687403,129.27462492709265,0.006894695458514575,nan
165.69990383139202,113.92595877164403,0.00690730734806442,nan
209.68278634425042,70.30017105760268,0.006918871915771086,nan
239.94251683183387,17.797322812277717,0.006922053185202699,nan
233.25882067033862,14.380039001982963,0.006937928430910152,nan
194.38213650802265,18.58567148790842,0.00697741280708109,nan
186.10251234110947,18.06975153603784,0.00703625843001921,nan
170.2041007415138,104.5072561317754,0.007071291121725189,nan
115.41643475303917,148.38874857146737,0.007073759180402409,nan
229.95006041420055,236.39342137447375,0.007082651328339538,nan
68.78045583960348,113.6479737941331,0.007083801991128652,nan
65.28125667054928,227.03493426992966,0.007124462751277647,nan
102.76645106438231,198.87308414476078,0.007137394136737856,nan
111.06973775683538,207.3950965170018,0.007141249013005407,nan
104.22944061276603,214.50112980430748,0.007142096281083315,nan
105.67301521808841,208.9671346606674,0.007142796771709453,nan
103.07143298572491,212.90719524010592,0.007143395511177991,nan
111.5093438527159,206.17422034611633,0.007145577602022384,nan
101.30637808985392,209.3859256160404,0.00714574076594609,nan
104.04067040253786,213.57959604775294,0.007148290769301884,nan
190.6113602287733,19.859349904585184,0.007151019765804893,nan
96.29835470014822,203.18310443290602,0.007152797819270467,nan
109.49589253429579,211.84950849272755,0.007153823561319988,nan
100.94138387281335,209.47725854363418,0.007159443426709427,nan
96.30738848364714,205.96160151950363,0.007161961796392008,nan
116.13503968599035,147.9872432257825,0.007164186418968524,nan
107.73907239942945,206.45092956870587,0.007167377103866862,nan
245.2076705338182,113.3509058428635,0.0071692486058376175,nan
94.45522647967832,213.8985297091111,0.007173249945959253,nan
101.43360434885516,210.1966047187354,0.007179005283993195,nan
104.32835909678053,201.16347041662968,0.007179231225474275,nan
217.30488162614984,73.57466624291123,0.007193360984726682,nan
101.87052585678614,202.98401818156725,0.0071968470083895114,nan
98.84997255771516,213.0055491580779,0.007201052737382579,nan
106.18259262682233,199.21655359790626,0.007208713672981498,nan
211.24183563444913,70.90830571943926,0.007228367842317951,nan
163.13138821927242,207.47914085408,0.0072308851013220266,nan
97.38319498934918,209.6198688223267,0.007246398503025414,nan
209.62183565844325,73.97992179746302,0.007251646740583629,nan
104.47939283104024,205.06535185200528,0.007266251269857476,nan
107.81660075240517,209.86538367655353,0.007266813482588469,nan
98.93142306147287,202.3994007550142,0.007277312545771369,nan
99.51341769313275,204.71008075904012,0.0072851942315549974,nan
100.74408211921231,205.6041358199573,0.007295097451855886,nan
115.22386396296469,241.85676194942263,0.007307585755022519,nan
96.61959549942061,207.2471395830341,0.0073087365513798625,nan
111.59299935609855,205.26211891526452,0.007318510626003943,nan
159.51607677785876,182.5967828824491,0.0073198955507488015,nan
189.24206544568318,24.257136560347874,0.007337800307803316,nan
178.61991337202426,211.6550002070637,0.00734115732100666,nan
46.51922780179615,17.27096931075286,0.007343318062373536,nan
